group_type,group,predictor,outcome,points,spearman,spearman_ci95_low,spearman_ci95_high,ci95_excludes_zero
MatrixFactorizationInput:Muon,MatrixFactorizationInput:Muon,update_grad_per_update_norm,relative_loss_decrease,750,0.8425979046021117,0.8204642844501873,0.8622093697118574,True
MatrixFactorizationInput:Muon,MatrixFactorizationInput:Muon,update_grad_per_update_norm,norm_rank_movement,750,-0.4419152594677005,-0.4978443632209333,-0.38232568216782176,True
MatrixFactorizationInput:Muon,MatrixFactorizationInput:Muon,update_grad_per_update_norm,norm_condition_movement,750,-0.13765837290602648,-0.20731645169633667,-0.06661143476340026,True
MatrixSensing:Adam,MatrixSensing:Adam,nrUpdateFrac,delta_loss,375,0.2910401846401543,0.19521320955557492,0.381362811369387,True
MatrixSensing:Adam,MatrixSensing:Adam,nrUpdateFrac,relative_loss_decrease,375,0.20023205162601296,0.10068091839527925,0.29581351612852497,True
MatrixSensing:Adam,MatrixSensing:Adam,nrUpdateFrac,norm_rank_movement,375,0.06853481784177416,-0.033296357420581776,0.16895767972665593,False
MatrixSensing:Adam,MatrixSensing:Adam,nrUpdateFrac,norm_condition_movement,375,0.06789048915449833,-0.03394296648524661,0.1683287497027146,False
MatrixSensing:Adam,MatrixSensing:Adam,stUpdateFrac,delta_loss,375,0.3409331201804709,0.24792143612834483,0.4277169437905565,True
MatrixSensing:Adam,MatrixSensing:Adam,stUpdateFrac,relative_loss_decrease,375,0.25716712937593955,0.15974152760336396,0.34963128992707,True
MatrixSensing:Adam,MatrixSensing:Adam,stUpdateFrac,norm_rank_movement,375,0.08356437506830938,-0.01818938401612106,0.18360488376927267,False
MatrixSensing:Adam,MatrixSensing:Adam,stUpdateFrac,norm_condition_movement,375,0.08300185351081411,-0.018755641226271356,0.18305747185164065,False
MatrixSensing:Adam,MatrixSensing:Adam,update_flatness,delta_loss,375,0.3336459589994286,0.24018859162809789,0.4209749917756322,True
MatrixSensing:Adam,MatrixSensing:Adam,update_flatness,relative_loss_decrease,375,0.25406055911486786,0.15650089027962563,0.34671046563520264,True
MatrixSensing:Adam,MatrixSensing:Adam,update_flatness,norm_rank_movement,375,0.07894926373299219,-0.02283321555649431,0.17911190240257646,False
MatrixSensing:Adam,MatrixSensing:Adam,update_flatness,norm_condition_movement,375,0.07842360660184447,-0.023361865416400472,0.17859989059594591,False
MatrixSensing:Adam,MatrixSensing:Adam,relative_update_fro_norm,delta_loss,375,0.8728541690885298,0.8463064817610942,0.8950768334257208,True
MatrixSensing:Adam,MatrixSensing:Adam,relative_update_fro_norm,relative_loss_decrease,375,0.9069518279721267,0.8870944338953981,0.9234584357263741,True
MatrixSensing:Adam,MatrixSensing:Adam,relative_update_fro_norm,norm_rank_movement,375,-0.17075715350936796,-0.2677119979741919,-0.0703788126449669,True
MatrixSensing:Adam,MatrixSensing:Adam,relative_update_fro_norm,norm_condition_movement,375,-0.22363000619936363,-0.31800407384154444,-0.1248677541499555,True
MatrixSensing:Adam,MatrixSensing:Adam,update_grad_inner,delta_loss,375,0.9856648082830811,0.9824509499319395,0.9882935698287607,True
MatrixSensing:Adam,MatrixSensing:Adam,update_grad_inner,relative_loss_decrease,375,0.915810217317101,0.8977419164364477,0.9308023837368995,True
MatrixSensing:Adam,MatrixSensing:Adam,update_grad_inner,norm_rank_movement,375,-0.043824553419046536,-0.14477924694791594,0.05803317158074211,False
MatrixSensing:Adam,MatrixSensing:Adam,update_grad_inner,norm_condition_movement,375,-0.09276436454659234,-0.1925489593204469,0.008919025134297483,False
MatrixSensing:Adam,MatrixSensing:Adam,update_grad_cosine,delta_loss,375,-0.08780546858760392,-0.18773006273981122,0.013918023453315055,False
MatrixSensing:Adam,MatrixSensing:Adam,update_grad_cosine,relative_loss_decrease,375,-0.19036677336448035,-0.28642629299270594,-0.09051816793499573,True
MatrixSensing:Adam,MatrixSensing:Adam,update_grad_cosine,norm_rank_movement,375,0.014341909548951644,-0.08738475093032605,0.11577254376517938,False
MatrixSensing:Adam,MatrixSensing:Adam,update_grad_cosine,norm_condition_movement,375,0.03425931309340731,-0.06757522724817401,0.1353873967118046,False
MatrixSensing:Adam,MatrixSensing:Adam,update_grad_per_update_norm,delta_loss,375,0.006484697886795729,-0.09517733851941693,0.10801286426505657,False
MatrixSensing:Adam,MatrixSensing:Adam,update_grad_per_update_norm,relative_loss_decrease,375,-0.242431944891108,-0.33576116708422044,-0.14438905082009262,True
MatrixSensing:Adam,MatrixSensing:Adam,update_grad_per_update_norm,norm_rank_movement,375,0.004709182735666709,-0.09693652620408612,0.10625767344935026,False
MatrixSensing:Adam,MatrixSensing:Adam,update_grad_per_update_norm,norm_condition_movement,375,0.032444197140323115,-0.06938384310131791,0.13360312966144036,False
MatrixSensing:Muon,MatrixSensing:Muon,nrUpdateFrac,delta_loss,375,,,,False
MatrixSensing:Muon,MatrixSensing:Muon,nrUpdateFrac,relative_loss_decrease,375,,,,False
MatrixSensing:Muon,MatrixSensing:Muon,nrUpdateFrac,norm_rank_movement,375,,,,False
MatrixSensing:Muon,MatrixSensing:Muon,nrUpdateFrac,norm_condition_movement,375,,,,False
MatrixSensing:Muon,MatrixSensing:Muon,stUpdateFrac,delta_loss,375,,,,False
MatrixSensing:Muon,MatrixSensing:Muon,stUpdateFrac,relative_loss_decrease,375,,,,False
MatrixSensing:Muon,MatrixSensing:Muon,stUpdateFrac,norm_rank_movement,375,,,,False
MatrixSensing:Muon,MatrixSensing:Muon,stUpdateFrac,norm_condition_movement,375,,,,False
MatrixSensing:Muon,MatrixSensing:Muon,update_flatness,delta_loss,375,,,,False
MatrixSensing:Muon,MatrixSensing:Muon,update_flatness,relative_loss_decrease,375,,,,False
MatrixSensing:Muon,MatrixSensing:Muon,update_flatness,norm_rank_movement,375,,,,False
MatrixSensing:Muon,MatrixSensing:Muon,update_flatness,norm_condition_movement,375,,,,False
MatrixSensing:Muon,MatrixSensing:Muon,relative_update_fro_norm,delta_loss,375,0.8479504470940147,0.8167118181765376,0.8742335131358779,True
MatrixSensing:Muon,MatrixSensing:Muon,relative_update_fro_norm,relative_loss_decrease,375,0.8917322695787654,0.8688502521683147,0.9108125297797084,True
MatrixSensing:Muon,MatrixSensing:Muon,relative_update_fro_norm,norm_rank_movement,375,-0.034856564861286486,-0.13597435446678258,0.06697996791716064,False
MatrixSensing:Muon,MatrixSensing:Muon,relative_update_fro_norm,norm_condition_movement,375,-0.08919090817039357,-0.18907687304899362,0.012521891588736555,False
MatrixSensing:Muon,MatrixSensing:Muon,update_grad_inner,delta_loss,375,0.9344066446694733,0.9201630785098611,0.9461802667542266,True
MatrixSensing:Muon,MatrixSensing:Muon,update_grad_inner,relative_loss_decrease,375,0.8401752190237797,0.8075055649193121,0.8677060823666332,True
MatrixSensing:Muon,MatrixSensing:Muon,update_grad_inner,norm_rank_movement,375,0.01905290704289453,-0.08270652282672204,0.12041913386644185,False
MatrixSensing:Muon,MatrixSensing:Muon,update_grad_inner,norm_condition_movement,375,-0.023956991694163158,-0.1252514575330602,0.07783178165243532,False
MatrixSensing:Muon,MatrixSensing:Muon,update_grad_cosine,delta_loss,375,0.11655026639841934,0.015130098709865156,0.2155966239732609,True
MatrixSensing:Muon,MatrixSensing:Muon,update_grad_cosine,relative_loss_decrease,375,0.07109832492272587,-0.03072293315728867,0.1714591124734808,False
MatrixSensing:Muon,MatrixSensing:Muon,update_grad_cosine,norm_rank_movement,375,0.016059738326243207,-0.08567939087016782,0.11746740130224256,False
MatrixSensing:Muon,MatrixSensing:Muon,update_grad_cosine,norm_condition_movement,375,0.013973493563970747,-0.08775041516530536,0.11540897739540636,False
MatrixSensing:Muon,MatrixSensing:Muon,update_grad_per_update_norm,delta_loss,375,0.0013486184341112424,-0.10026444935057129,0.10293384424689118,False
MatrixSensing:Muon,MatrixSensing:Muon,update_grad_per_update_norm,relative_loss_decrease,375,-0.5537797298656807,-0.6204691981499817,-0.47913847959094946,True
MatrixSensing:Muon,MatrixSensing:Muon,update_grad_per_update_norm,norm_rank_movement,375,-0.2021465595410656,-0.2976331137379742,-0.10265556523758618,True
MatrixSensing:Muon,MatrixSensing:Muon,update_grad_per_update_norm,norm_condition_movement,375,-0.15369551090289843,-0.2513696133528681,-0.05292258651283365,True
SmallMLPDigits:Adam,SmallMLPDigits:Adam,nrUpdateFrac,delta_loss,150,-0.7022097060703303,-0.7757639950298919,-0.6098292817451969,True
SmallMLPDigits:Adam,SmallMLPDigits:Adam,nrUpdateFrac,relative_loss_decrease,150,-0.703272868213231,-0.7765990200767869,-0.6111469150211113,True
SmallMLPDigits:Adam,SmallMLPDigits:Adam,nrUpdateFrac,norm_rank_movement,150,0.39451138099322597,0.2488015047243016,0.5227590211338776,True
SmallMLPDigits:Adam,SmallMLPDigits:Adam,nrUpdateFrac,norm_condition_movement,150,0.32442090553885,0.17186053888106034,0.4617845436152463,True
SmallMLPDigits:Adam,SmallMLPDigits:Adam,stUpdateFrac,delta_loss,150,-0.6764093305565858,-0.7554206683126403,-0.5780093197820374,True
SmallMLPDigits:Adam,SmallMLPDigits:Adam,stUpdateFrac,relative_loss_decrease,150,-0.6774724898642527,-0.7562619782172708,-0.5793146442251513,True
SmallMLPDigits:Adam,SmallMLPDigits:Adam,stUpdateFrac,norm_rank_movement,150,0.3576464355274408,0.20810289607183421,0.4908515016872591,True
SmallMLPDigits:Adam,SmallMLPDigits:Adam,stUpdateFrac,norm_condition_movement,150,0.3009149748123104,0.14646733487443425,0.44104091095145004,True
SmallMLPDigits:Adam,SmallMLPDigits:Adam,update_flatness,delta_loss,150,-0.4196051728619865,-0.5442746982242935,-0.27680234834206835,True
SmallMLPDigits:Adam,SmallMLPDigits:Adam,update_flatness,relative_loss_decrease,150,-0.4205438829179195,-0.5450763880643259,-0.2778545323769055,True
SmallMLPDigits:Adam,SmallMLPDigits:Adam,update_flatness,norm_rank_movement,150,0.20771271205457434,0.047746424183136564,0.35729073532970446,True
SmallMLPDigits:Adam,SmallMLPDigits:Adam,update_flatness,norm_condition_movement,150,0.2007843918122055,0.04053057100331027,0.3509674949547679,True
SmallMLPDigits:Adam,SmallMLPDigits:Adam,relative_update_fro_norm,delta_loss,150,0.751455620249789,0.6714031469836811,0.8141740407244129,True
SmallMLPDigits:Adam,SmallMLPDigits:Adam,relative_update_fro_norm,relative_loss_decrease,150,0.7508191475176674,0.6706002302587147,0.8136810918532056,True
SmallMLPDigits:Adam,SmallMLPDigits:Adam,relative_update_fro_norm,norm_rank_movement,150,-0.12209787101648963,-0.27817883603714527,0.04026509745864558,False
SmallMLPDigits:Adam,SmallMLPDigits:Adam,relative_update_fro_norm,norm_condition_movement,150,-0.1618294146406507,-0.31515777421736113,-0.00026776444617841044,True
SmallMLPDigits:Adam,SmallMLPDigits:Adam,update_grad_inner,delta_loss,150,0.9991146273167697,0.9987736077358706,0.9993608508275748,True
SmallMLPDigits:Adam,SmallMLPDigits:Adam,update_grad_inner,relative_loss_decrease,150,0.9991324058847061,0.9987982299700037,0.9993736866973159,True
SmallMLPDigits:Adam,SmallMLPDigits:Adam,update_grad_inner,norm_rank_movement,150,-0.34562424996666524,-0.4803681613144302,-0.19494153226095423,True
SmallMLPDigits:Adam,SmallMLPDigits:Adam,update_grad_inner,norm_condition_movement,150,-0.33293390817369667,-0.4692602605334265,-0.1811073245650875,True
SmallMLPDigits:Adam,SmallMLPDigits:Adam,update_grad_cosine,delta_loss,150,-0.22405440241788524,-0.3721511207795613,-0.06483270592593181,True
SmallMLPDigits:Adam,SmallMLPDigits:Adam,update_grad_cosine,relative_loss_decrease,150,-0.223065914040624,-0.37125438688760354,-0.0637965185300493,True
SmallMLPDigits:Adam,SmallMLPDigits:Adam,update_grad_cosine,norm_rank_movement,150,-0.14646873194364196,-0.3009162732314401,0.015465916502358252,False
SmallMLPDigits:Adam,SmallMLPDigits:Adam,update_grad_cosine,norm_condition_movement,150,-0.12989555091337393,-0.2854729670864433,0.03235207498235141,False
SmallMLPDigits:Adam,SmallMLPDigits:Adam,update_grad_per_update_norm,delta_loss,150,0.8450953375705587,0.7916144462179217,0.8857261331752309,True
SmallMLPDigits:Adam,SmallMLPDigits:Adam,update_grad_per_update_norm,relative_loss_decrease,150,0.8455504689097294,0.7922090156689426,0.886069257008257,True
SmallMLPDigits:Adam,SmallMLPDigits:Adam,update_grad_per_update_norm,norm_rank_movement,150,-0.41272056535846047,-0.5383880454034109,-0.2690959606352759,True
SmallMLPDigits:Adam,SmallMLPDigits:Adam,update_grad_per_update_norm,norm_condition_movement,150,-0.35935997155429134,-0.4923425702682828,-0.2099832202328274,True
SmallMLPDigits:Muon,SmallMLPDigits:Muon,nrUpdateFrac,delta_loss,150,,,,False
SmallMLPDigits:Muon,SmallMLPDigits:Muon,nrUpdateFrac,relative_loss_decrease,150,,,,False
SmallMLPDigits:Muon,SmallMLPDigits:Muon,nrUpdateFrac,norm_rank_movement,150,,,,False
SmallMLPDigits:Muon,SmallMLPDigits:Muon,nrUpdateFrac,norm_condition_movement,150,,,,False
SmallMLPDigits:Muon,SmallMLPDigits:Muon,stUpdateFrac,delta_loss,150,,,,False
SmallMLPDigits:Muon,SmallMLPDigits:Muon,stUpdateFrac,relative_loss_decrease,150,,,,False
SmallMLPDigits:Muon,SmallMLPDigits:Muon,stUpdateFrac,norm_rank_movement,150,,,,False
SmallMLPDigits:Muon,SmallMLPDigits:Muon,stUpdateFrac,norm_condition_movement,150,,,,False
SmallMLPDigits:Muon,SmallMLPDigits:Muon,update_flatness,delta_loss,150,,,,False
SmallMLPDigits:Muon,SmallMLPDigits:Muon,update_flatness,relative_loss_decrease,150,,,,False
SmallMLPDigits:Muon,SmallMLPDigits:Muon,update_flatness,norm_rank_movement,150,,,,False
SmallMLPDigits:Muon,SmallMLPDigits:Muon,update_flatness,norm_condition_movement,150,,,,False
SmallMLPDigits:Muon,SmallMLPDigits:Muon,relative_update_fro_norm,delta_loss,150,0.8023343259700432,0.7362009286122153,0.8532893130948789,True
SmallMLPDigits:Muon,SmallMLPDigits:Muon,relative_update_fro_norm,relative_loss_decrease,150,0.8023627716787414,0.7362374986733539,0.8533110227713531,True
SmallMLPDigits:Muon,SmallMLPDigits:Muon,relative_update_fro_norm,norm_rank_movement,150,-0.15873238810613804,-0.31229194466091187,0.0029109171054020814,False
SmallMLPDigits:Muon,SmallMLPDigits:Muon,relative_update_fro_norm,norm_condition_movement,150,-0.19934219298635497,-0.34964952496230145,-0.03903061833260576,True
SmallMLPDigits:Muon,SmallMLPDigits:Muon,update_grad_inner,delta_loss,150,0.9996053157918131,0.999453243323724,0.9997150975274415,True
SmallMLPDigits:Muon,SmallMLPDigits:Muon,update_grad_inner,relative_loss_decrease,150,0.9996124272189877,0.9994630940596504,0.9997202311820783,True
SmallMLPDigits:Muon,SmallMLPDigits:Muon,update_grad_inner,norm_rank_movement,150,-0.2787306102493444,-0.4213252461696885,-0.12268706397402314,True
SmallMLPDigits:Muon,SmallMLPDigits:Muon,update_grad_inner,norm_condition_movement,150,-0.28166407395884263,-0.42394002669240277,-0.12582130943341271,True
SmallMLPDigits:Muon,SmallMLPDigits:Muon,update_grad_cosine,delta_loss,150,-0.07150362238321704,-0.2304104013537352,0.09111768824134636,False
SmallMLPDigits:Muon,SmallMLPDigits:Muon,update_grad_cosine,relative_loss_decrease,150,-0.07115160673807726,-0.2300753420276096,0.09146855511561004,False
SmallMLPDigits:Muon,SmallMLPDigits:Muon,update_grad_cosine,norm_rank_movement,150,-0.12196275390017335,-0.2780522854808078,0.0404020339424817,False
SmallMLPDigits:Muon,SmallMLPDigits:Muon,update_grad_cosine,norm_condition_movement,150,-0.07575981154717988,-0.23445859341454298,0.086872191052595,False
SmallMLPDigits:Muon,SmallMLPDigits:Muon,update_grad_per_update_norm,delta_loss,150,0.8495293124138852,0.7974111693939633,0.8890670203240052,True
SmallMLPDigits:Muon,SmallMLPDigits:Muon,update_grad_per_update_norm,relative_loss_decrease,150,0.8495364238410598,0.7974204741963666,0.8890723752225681,True
SmallMLPDigits:Muon,SmallMLPDigits:Muon,update_grad_per_update_norm,norm_rank_movement,150,-0.33048046579847995,-0.46710776570341356,-0.1784396501275601,True
SmallMLPDigits:Muon,SmallMLPDigits:Muon,update_grad_per_update_norm,norm_condition_movement,150,-0.3001857860349349,-0.4403950096000427,-0.14568284179248847,True
