problem_family,setting,seed,d,rank,kappa,num_factors,input_columns_multiplier,measurement_multiplier,hidden_dim,num_samples,loss,recovery_error,nrG,stA,condition_score,mean_grad_rank_fraction,min_grad_rank_fraction,max_grad_rank_fraction
MatrixFactorizationInput,scan MF d=60 r=10 factors=10 kappa=1e+00 input_mult=10,2,60,10,1.0,10,10,2.0,64,1024,0.0014222853020346318,0.9995958416223992,6.976962403813781,8.411337781766985,1.178279153198114,0.6976962403813781,0.6696786076737307,0.9282832405425234
MatrixFactorizationInput,scan MF d=60 r=10 factors=10 kappa=1e+01 input_mult=2,0,60,10,10.0,10,2,2.0,64,1024,0.000390517378493226,0.999929249082648,5.32617827767079,7.75021297221119,0.8048347473244538,0.532617827767079,0.5248278847290025,0.5840215639295403
MatrixFactorizationInput,scan MF d=60 r=10 factors=10 kappa=1e+01 input_mult=2,1,60,10,10.0,10,2,2.0,64,1024,0.0003470244780736002,1.0002867918402982,4.540336302374968,6.258767554082011,0.8870202285247799,0.45403363023749665,0.4357673479232795,0.6039059599769634
MatrixFactorizationInput,scan MF d=60 r=10 factors=10 kappa=1e+01 input_mult=2,2,60,10,10.0,10,2,2.0,64,1024,0.00033589887822208235,0.9997258089484784,4.451962137950474,6.596764628719153,0.8048072813556926,0.4451962137950474,0.432656766807359,0.5179910440262802
MatrixFactorizationInput,scan MF d=60 r=10 factors=10 kappa=1e+01 input_mult=10,0,60,10,10.0,10,10,2.0,64,1024,0.0003463362506849047,0.999929249082648,5.52292679156683,8.9586237627646,0.8288322969246359,0.5522926791566829,0.540746174143598,0.6363818088774409
MatrixFactorizationInput,scan MF d=60 r=10 factors=10 kappa=1e+01 input_mult=10,1,60,10,10.0,10,10,2.0,64,1024,0.0003456479899376816,1.0002867918402982,4.890355278022578,7.9242770127215465,0.9123700594064303,0.4890355278022577,0.4719454661967091,0.6230333984519805
MatrixFactorizationInput,scan MF d=60 r=10 factors=10 kappa=1e+01 input_mult=10,2,60,10,10.0,10,10,2.0,64,1024,0.0003739342535769181,0.9997258089484784,4.7710640502718045,8.411337781766985,0.8128418031178622,0.47710640502718044,0.46225696934635324,0.5913886670596702
MatrixFactorizationInput,scan MF d=60 r=10 factors=10 kappa=1e+02 input_mult=2,0,60,10,100.0,10,2,2.0,64,1024,0.0002531964688279182,0.9995637587390358,3.7619146678167192,7.75021297221119,0.574443564673493,0.3761914667816719,0.3627574041473395,0.3903338692107955
MatrixFactorizationInput,scan MF d=60 r=10 factors=10 kappa=1e+02 input_mult=2,1,60,10,100.0,10,2,2.0,64,1024,0.00021402464204376537,1.0005277009917806,3.2817003524117196,6.258767554082011,0.6518244766822764,0.32817003524117194,0.32175963903291405,0.37403666646488487
MatrixFactorizationInput,scan MF d=60 r=10 factors=10 kappa=1e+02 input_mult=2,2,60,10,100.0,10,2,2.0,64,1024,0.00021964692916851079,0.9998922613180902,2.979552722602201,6.596764628719153,0.5419515126105962,0.2979552722602201,0.2938530898229142,0.3244675326554006
MatrixFactorizationInput,scan MF d=60 r=10 factors=10 kappa=1e+02 input_mult=10,0,60,10,100.0,10,10,2.0,64,1024,0.0002181710293313742,0.9995637587390358,3.907080301793902,8.9586237627646,0.5952008897648389,0.39070803017939026,0.3858196048305028,0.40186699507868157
MatrixFactorizationInput,scan MF d=60 r=10 factors=10 kappa=1e+02 input_mult=10,1,60,10,100.0,10,10,2.0,64,1024,0.00022000414314571093,1.0005277009917806,3.196858263093442,7.9242770127215465,0.603560585884281,0.31968582630934417,0.313501411647094,0.3681188328955285
MatrixFactorizationInput,scan MF d=60 r=10 factors=10 kappa=1e+02 input_mult=10,2,60,10,100.0,10,10,2.0,64,1024,0.00024193029883036378,0.9998922613180902,3.0158136807545315,8.411337781766985,0.5155633841391358,0.3015813680754531,0.2946613457575548,0.36304603084873815
MatrixSensing,scan MS d=20 r=2 kappa=1e+00 measurement_mult=0.5,0,20,2,1.0,10,10,0.5,64,1024,0.05182573764051738,1.0058456741492605,14.288486806521526,14.102738951752519,1.0131710482200995,0.7144243403260763,0.7144243403260763,0.7144243403260763
MatrixSensing,scan MS d=20 r=2 kappa=1e+00 measurement_mult=0.5,1,20,2,1.0,10,10,0.5,64,1024,0.06555937064392052,1.0183858823507435,14.056872714335867,14.481380789055155,0.970685939351852,0.7028436357167933,0.7028436357167933,0.7028436357167933
MatrixSensing,scan MS d=20 r=2 kappa=1e+00 measurement_mult=0.5,2,20,2,1.0,10,10,0.5,64,1024,0.052678333180994664,1.0221923638274437,13.79502681086337,14.287723978682358,0.9655160494033825,0.6897513405431684,0.6897513405431684,0.6897513405431684
MatrixSensing,scan MS d=20 r=2 kappa=1e+00 measurement_mult=1,0,20,2,1.0,10,10,1.0,64,1024,0.05114000318760442,1.0058456741492605,14.25873927332206,24.446858870250182,0.5832544519931668,0.712936963666103,0.712936963666103,0.712936963666103
MatrixSensing,scan MS d=20 r=2 kappa=1e+00 measurement_mult=1,1,20,2,1.0,10,10,1.0,64,1024,0.05631243552860845,1.0183858823507435,13.699865464700794,23.471029231631483,0.5836925739173693,0.6849932732350397,0.6849932732350397,0.6849932732350397
MatrixSensing,scan MS d=20 r=2 kappa=1e+00 measurement_mult=1,2,20,2,1.0,10,10,1.0,64,1024,0.06222413537046443,1.0221923638274437,14.278407529838868,23.65968563660683,0.603491007832622,0.7139203764919434,0.7139203764919434,0.7139203764919434
MatrixSensing,scan MS d=20 r=2 kappa=1e+00 measurement_mult=2,0,20,2,1.0,10,10,2.0,64,1024,0.05588144856087043,1.0058456741492605,13.89495308951461,39.33783338127396,0.3532211079049677,0.6947476544757305,0.6947476544757305,0.6947476544757305
MatrixSensing,scan MS d=20 r=2 kappa=1e+00 measurement_mult=2,1,20,2,1.0,10,10,2.0,64,1024,0.05256344907909233,1.0183858823507435,13.757653459259233,39.9441550082647,0.3444221928443019,0.6878826729629617,0.6878826729629617,0.6878826729629617
MatrixSensing,scan MS d=20 r=2 kappa=1e+00 measurement_mult=2,2,20,2,1.0,10,10,2.0,64,1024,0.059960749273142364,1.0221923638274437,13.861200721606098,40.01208472337661,0.3464253566750009,0.6930600360803049,0.6930600360803049,0.6930600360803049
MatrixSensing,scan MS d=20 r=2 kappa=1e+01 measurement_mult=0.5,0,20,2,10.0,10,10,0.5,64,1024,0.022070967946385845,1.0145435768508066,13.992096240821605,14.102738951752519,0.9921545232235072,0.6996048120410803,0.6996048120410803,0.6996048120410803
MatrixSensing,scan MS d=20 r=2 kappa=1e+01 measurement_mult=0.5,1,20,2,10.0,10,10,0.5,64,1024,0.027482554990421994,1.0291825658900893,13.996942661429282,14.481380789055155,0.9665475181764431,0.6998471330714641,0.6998471330714641,0.6998471330714641
MatrixSensing,scan MS d=20 r=2 kappa=1e+01 measurement_mult=0.5,2,20,2,10.0,10,10,0.5,64,1024,0.0284022328762508,1.0240753531617648,14.268762632454164,14.287723978682358,0.9986728924595348,0.7134381316227082,0.7134381316227082,0.7134381316227082
MatrixSensing,scan MS d=20 r=2 kappa=1e+01 measurement_mult=1,0,20,2,10.0,10,10,1.0,64,1024,0.02774575252591468,1.0145435768508066,13.59371496580292,24.446858870250182,0.556051599019347,0.679685748290146,0.679685748290146,0.679685748290146
MatrixSensing,scan MS d=20 r=2 kappa=1e+01 measurement_mult=1,1,20,2,10.0,10,10,1.0,64,1024,0.02231160506891384,1.0291825658900893,14.080996165754083,23.471029231631483,0.5999309202332456,0.7040498082877041,0.7040498082877041,0.7040498082877041
MatrixSensing,scan MS d=20 r=2 kappa=1e+01 measurement_mult=1,2,20,2,10.0,10,10,1.0,64,1024,0.030100402131670055,1.0240753531617648,13.807211924582417,23.65968563660683,0.583575459820124,0.6903605962291208,0.6903605962291208,0.6903605962291208
MatrixSensing,scan MS d=20 r=2 kappa=1e+01 measurement_mult=2,0,20,2,10.0,10,10,2.0,64,1024,0.03255643607465906,1.0145435768508066,12.732478500102204,39.33783338127396,0.3236700500684733,0.6366239250051102,0.6366239250051102,0.6366239250051102
MatrixSensing,scan MS d=20 r=2 kappa=1e+01 measurement_mult=2,1,20,2,10.0,10,10,2.0,64,1024,0.02070478987168049,1.0291825658900893,13.391216029192917,39.9441550082647,0.33524844940197607,0.6695608014596458,0.6695608014596458,0.6695608014596458
MatrixSensing,scan MS d=20 r=2 kappa=1e+01 measurement_mult=2,2,20,2,10.0,10,10,2.0,64,1024,0.027788256637637364,1.0240753531617648,13.805446543494048,40.01208472337661,0.3450319232036508,0.6902723271747024,0.6902723271747024,0.6902723271747024
MatrixSensing,scan MS d=20 r=2 kappa=1e+02 measurement_mult=0.5,0,20,2,100.0,10,10,0.5,64,1024,0.022007113743305957,1.0149890133957535,14.008135859930169,14.102738951752519,0.993291863931822,0.7004067929965084,0.7004067929965084,0.7004067929965084
MatrixSensing,scan MS d=20 r=2 kappa=1e+02 measurement_mult=0.5,1,20,2,100.0,10,10,0.5,64,1024,0.026713639528589884,1.0287672313709633,14.154798954240132,14.481380789055155,0.9774481563897657,0.7077399477120065,0.7077399477120065,0.7077399477120065
MatrixSensing,scan MS d=20 r=2 kappa=1e+02 measurement_mult=0.5,2,20,2,100.0,10,10,0.5,64,1024,0.02799585678637062,1.0223303936548178,14.328788712320538,14.287723978682358,1.0028741270267714,0.7164394356160269,0.7164394356160269,0.7164394356160269
MatrixSensing,scan MS d=20 r=2 kappa=1e+02 measurement_mult=1,0,20,2,100.0,10,10,1.0,64,1024,0.028004548342416568,1.0149890133957535,13.624795899708715,24.446858870250182,0.5573229661946048,0.6812397949854357,0.6812397949854357,0.6812397949854357
MatrixSensing,scan MS d=20 r=2 kappa=1e+02 measurement_mult=1,1,20,2,100.0,10,10,1.0,64,1024,0.02187687408598914,1.0287672313709633,14.154039488781708,23.471029231631483,0.6030429832922096,0.7077019744390853,0.7077019744390853,0.7077019744390853
MatrixSensing,scan MS d=20 r=2 kappa=1e+02 measurement_mult=1,2,20,2,100.0,10,10,1.0,64,1024,0.029851071796269724,1.0223303936548178,13.723668045950516,23.65968563660683,0.5800443952102613,0.6861834022975258,0.6861834022975258,0.6861834022975258
MatrixSensing,scan MS d=20 r=2 kappa=1e+02 measurement_mult=2,0,20,2,100.0,10,10,2.0,64,1024,0.03283624418636523,1.0149890133957535,12.69223995042202,39.33783338127396,0.3226471531211458,0.634611997521101,0.634611997521101,0.634611997521101
MatrixSensing,scan MS d=20 r=2 kappa=1e+02 measurement_mult=2,1,20,2,100.0,10,10,2.0,64,1024,0.020241057289225494,1.0287672313709633,13.400365664090392,39.9441550082647,0.33547751007169313,0.6700182832045196,0.6700182832045196,0.6700182832045196
MatrixSensing,scan MS d=20 r=2 kappa=1e+02 measurement_mult=2,2,20,2,100.0,10,10,2.0,64,1024,0.027065672225542924,1.0223303936548178,13.682219071976801,40.01208472337661,0.3419521668658049,0.6841109535988401,0.6841109535988401,0.6841109535988401
MatrixSensing,scan MS d=20 r=5 kappa=1e+00 measurement_mult=0.5,0,20,5,1.0,10,10,0.5,64,1024,0.10738097718938304,1.0111345312019224,14.182588501100437,29.09809812229177,0.4874060305073785,0.7091294250550219,0.7091294250550219,0.7091294250550219
MatrixSensing,scan MS d=20 r=5 kappa=1e+00 measurement_mult=0.5,1,20,5,1.0,10,10,0.5,64,1024,0.11700734007273336,1.0048993996722924,13.783918597315342,27.686642257759168,0.4978544696387806,0.689195929865767,0.689195929865767,0.689195929865767
MatrixSensing,scan MS d=20 r=5 kappa=1e+00 measurement_mult=0.5,2,20,5,1.0,10,10,0.5,64,1024,0.17192108454430163,1.0076423611563576,14.152161523178489,28.069964883634626,0.5041745360867728,0.7076080761589244,0.7076080761589244,0.7076080761589244
MatrixSensing,scan MS d=20 r=5 kappa=1e+00 measurement_mult=1,0,20,5,1.0,10,10,1.0,64,1024,0.11199058191678979,1.0111345312019224,14.564160779665126,45.67751330211436,0.31884749687087205,0.7282080389832564,0.7282080389832564,0.7282080389832564
MatrixSensing,scan MS d=20 r=5 kappa=1e+00 measurement_mult=1,1,20,5,1.0,10,10,1.0,64,1024,0.10769369058866478,1.0048993996722924,13.593314533772658,45.04343012446189,0.30178240192215045,0.6796657266886329,0.6796657266886329,0.6796657266886329
MatrixSensing,scan MS d=20 r=5 kappa=1e+00 measurement_mult=1,2,20,5,1.0,10,10,1.0,64,1024,0.13715723650713765,1.0076423611563576,13.470701173476632,45.47527590704601,0.2962203286245364,0.6735350586738316,0.6735350586738316,0.6735350586738316
MatrixSensing,scan MS d=20 r=5 kappa=1e+00 measurement_mult=2,0,20,5,1.0,10,10,2.0,64,1024,0.10404436500060311,1.0111345312019224,14.179269153436337,71.41947582587954,0.19853504929111143,0.7089634576718169,0.7089634576718169,0.7089634576718169
MatrixSensing,scan MS d=20 r=5 kappa=1e+00 measurement_mult=2,1,20,5,1.0,10,10,2.0,64,1024,0.11381668937492026,1.0048993996722924,13.773822959323967,71.81954318907532,0.19178377288006956,0.6886911479661983,0.6886911479661983,0.6886911479661983
MatrixSensing,scan MS d=20 r=5 kappa=1e+00 measurement_mult=2,2,20,5,1.0,10,10,2.0,64,1024,0.1261696736653123,1.0076423611563576,13.545207804005626,67.72611908785082,0.19999976355407997,0.6772603902002813,0.6772603902002813,0.6772603902002813
MatrixSensing,scan MS d=20 r=5 kappa=1e+01 measurement_mult=0.5,0,20,5,10.0,10,10,0.5,64,1024,0.03788654348215789,1.0210854261490088,14.250321010205724,29.09809812229177,0.48973376027241766,0.7125160505102862,0.7125160505102862,0.7125160505102862
MatrixSensing,scan MS d=20 r=5 kappa=1e+01 measurement_mult=0.5,1,20,5,10.0,10,10,0.5,64,1024,0.040788342485658345,1.0081143247397912,13.530766324275602,27.686642257759168,0.4887109891588104,0.6765383162137801,0.6765383162137801,0.6765383162137801
MatrixSensing,scan MS d=20 r=5 kappa=1e+01 measurement_mult=0.5,2,20,5,10.0,10,10,0.5,64,1024,0.04409264207539661,1.023948453330551,14.259045143507434,28.069964883634626,0.5079822936230588,0.7129522571753717,0.7129522571753717,0.7129522571753717
MatrixSensing,scan MS d=20 r=5 kappa=1e+01 measurement_mult=1,0,20,5,10.0,10,10,1.0,64,1024,0.03771521341616255,1.0210854261490088,13.614568748513172,45.67751330211436,0.29805844855137875,0.6807284374256586,0.6807284374256586,0.6807284374256586
MatrixSensing,scan MS d=20 r=5 kappa=1e+01 measurement_mult=1,1,20,5,10.0,10,10,1.0,64,1024,0.038278759619198154,1.0081143247397912,13.266405657114856,45.04343012446189,0.29452476466507427,0.6633202828557427,0.6633202828557427,0.6633202828557427
MatrixSensing,scan MS d=20 r=5 kappa=1e+01 measurement_mult=1,2,20,5,10.0,10,10,1.0,64,1024,0.033898415000539694,1.023948453330551,14.304678725525598,45.47527590704601,0.31455947083784946,0.7152339362762798,0.7152339362762798,0.7152339362762798
MatrixSensing,scan MS d=20 r=5 kappa=1e+01 measurement_mult=2,0,20,5,10.0,10,10,2.0,64,1024,0.034535396317227816,1.0210854261490088,13.115643214021473,71.41947582587954,0.183642389731302,0.6557821607010736,0.6557821607010736,0.6557821607010736
MatrixSensing,scan MS d=20 r=5 kappa=1e+01 measurement_mult=2,1,20,5,10.0,10,10,2.0,64,1024,0.03797491698448024,1.0081143247397912,13.072254661503449,71.81954318907532,0.1820152855482365,0.6536127330751724,0.6536127330751724,0.6536127330751724
MatrixSensing,scan MS d=20 r=5 kappa=1e+01 measurement_mult=2,2,20,5,10.0,10,10,2.0,64,1024,0.03660845851179276,1.023948453330551,13.396309736591794,67.72611908785082,0.19780123115005002,0.6698154868295897,0.6698154868295897,0.6698154868295897
MatrixSensing,scan MS d=20 r=5 kappa=1e+02 measurement_mult=0.5,0,20,5,100.0,10,10,0.5,64,1024,0.031094334856775294,1.0246560472993782,14.279441055858493,29.09809812229177,0.49073451453238287,0.7139720527929246,0.7139720527929246,0.7139720527929246
MatrixSensing,scan MS d=20 r=5 kappa=1e+02 measurement_mult=0.5,1,20,5,100.0,10,10,0.5,64,1024,0.03152355007264136,1.0055538182366062,13.229590047397481,27.686642257759168,0.47783295367606,0.6614795023698741,0.6614795023698741,0.6614795023698741
MatrixSensing,scan MS d=20 r=5 kappa=1e+02 measurement_mult=0.5,2,20,5,100.0,10,10,0.5,64,1024,0.029403377007556096,1.032319258007282,14.248492038055037,28.069964883634626,0.5076063364212545,0.7124246019027518,0.7124246019027518,0.7124246019027518
MatrixSensing,scan MS d=20 r=5 kappa=1e+02 measurement_mult=1,0,20,5,100.0,10,10,1.0,64,1024,0.031515903058844205,1.0246560472993782,13.296059427822247,45.67751330211436,0.29108544810399706,0.6648029713911123,0.6648029713911123,0.6648029713911123
MatrixSensing,scan MS d=20 r=5 kappa=1e+02 measurement_mult=1,1,20,5,100.0,10,10,1.0,64,1024,0.02893688450990874,1.0055538182366062,13.042854066479025,45.04343012446189,0.28956174142243657,0.6521427033239513,0.6521427033239513,0.6521427033239513
MatrixSensing,scan MS d=20 r=5 kappa=1e+02 measurement_mult=1,2,20,5,100.0,10,10,1.0,64,1024,0.024165493099872065,1.032319258007282,14.278713592265452,45.47527590704601,0.31398849830954156,0.7139356796132726,0.7139356796132726,0.7139356796132726
MatrixSensing,scan MS d=20 r=5 kappa=1e+02 measurement_mult=2,0,20,5,100.0,10,10,2.0,64,1024,0.02874907123257815,1.0246560472993782,12.54972788345861,71.41947582587954,0.1757185660960997,0.6274863941729305,0.6274863941729305,0.6274863941729305
MatrixSensing,scan MS d=20 r=5 kappa=1e+02 measurement_mult=2,1,20,5,100.0,10,10,2.0,64,1024,0.028673021027058446,1.0055538182366062,12.466107988342234,71.81954318907532,0.1735754285643868,0.6233053994171117,0.6233053994171117,0.6233053994171117
MatrixSensing,scan MS d=20 r=5 kappa=1e+02 measurement_mult=2,2,20,5,100.0,10,10,2.0,64,1024,0.027474246808314867,1.032319258007282,13.021560856276514,67.72611908785082,0.19226793195378017,0.6510780428138256,0.6510780428138256,0.6510780428138256
MatrixSensing,scan MS d=20 r=10 kappa=1e+00 measurement_mult=0.5,0,20,10,1.0,10,10,0.5,64,1024,0.19769618640026412,0.9997071674793391,14.544986299306355,45.67751330211436,0.3184277174439153,0.7272493149653178,0.7272493149653178,0.7272493149653178
MatrixSensing,scan MS d=20 r=10 kappa=1e+00 measurement_mult=0.5,1,20,10,1.0,10,10,0.5,64,1024,0.20896995575716645,1.0043034394033743,14.576157565692613,45.04343012446189,0.3236022995010917,0.7288078782846307,0.7288078782846307,0.7288078782846307
MatrixSensing,scan MS d=20 r=10 kappa=1e+00 measurement_mult=0.5,2,20,10,1.0,10,10,0.5,64,1024,0.3031943848728821,1.0032634794797703,13.761626474600087,45.47527590704601,0.30261776756956055,0.6880813237300043,0.6880813237300043,0.6880813237300043
MatrixSensing,scan MS d=20 r=10 kappa=1e+00 measurement_mult=1,0,20,10,1.0,10,10,1.0,64,1024,0.1924247458668099,0.9997071674793391,14.12600406997546,71.41947582587954,0.1977892431528707,0.706300203498773,0.706300203498773,0.706300203498773
MatrixSensing,scan MS d=20 r=10 kappa=1e+00 measurement_mult=1,1,20,10,1.0,10,10,1.0,64,1024,0.2474696600044799,1.0043034394033743,14.59437031853611,71.81954318907532,0.2032088992840615,0.7297185159268056,0.7297185159268056,0.7297185159268056
MatrixSensing,scan MS d=20 r=10 kappa=1e+00 measurement_mult=1,2,20,10,1.0,10,10,1.0,64,1024,0.24817979749637664,1.0032634794797703,13.925486962211146,67.72611908785082,0.20561471925104294,0.6962743481105573,0.6962743481105573,0.6962743481105573
MatrixSensing,scan MS d=20 r=10 kappa=1e+00 measurement_mult=2,0,20,10,1.0,10,10,2.0,64,1024,0.23892861643788182,0.9997071674793391,14.135051032931312,103.13948246415207,0.1370479150682591,0.7067525516465656,0.7067525516465656,0.7067525516465656
MatrixSensing,scan MS d=20 r=10 kappa=1e+00 measurement_mult=2,1,20,10,1.0,10,10,2.0,64,1024,0.2455154276963755,1.0043034394033743,14.523069619072906,100.07607866428523,0.14512029061202458,0.7261534809536453,0.7261534809536453,0.7261534809536453
MatrixSensing,scan MS d=20 r=10 kappa=1e+00 measurement_mult=2,2,20,10,1.0,10,10,2.0,64,1024,0.2477209469285377,1.0032634794797703,13.885157735843984,100.59125758005499,0.13803543240120603,0.6942578867921992,0.6942578867921992,0.6942578867921992
