filters,kernel_size,stride,lr,seed,step,delta_loss_Adam,delta_loss_Muon,recovery_error_Adam,recovery_error_Muon,relative_update_fro_norm_Adam,relative_update_fro_norm_Muon,update_grad_cosine_Adam,update_grad_cosine_Muon,update_grad_inner_Adam,update_grad_inner_Muon,delta_loss_ratio,delta_loss_muon_higher,update_grad_inner_ratio,update_grad_inner_muon_higher,update_grad_cosine_ratio,update_grad_cosine_muon_higher
32,7,2,0.003,1,0,7.669481897165653e-05,4.451162655039198e-05,0.931640625,0.931640625,0.0453716369240374,0.0453716369240374,0.6454810375813366,0.3784711297885386,7.611013759843781e-05,4.4626391928069815e-05,0.580373317874859,False,0.5863396564005922,False,0.5863396564005922,False
32,7,2,0.003,1,1,0.00011761855490499684,6.214246945646096e-05,0.91015625,0.91015625,0.045340029321666746,0.04534002932166672,0.5653236734095518,0.32063830491824863,0.00011503693902076678,6.182273261521213e-05,0.5283389980998732,False,0.5374163563588189,False,0.5671765043632986,False
32,7,2,0.003,1,2,0.00011276799459380982,6.270680569597786e-05,0.880859375,0.869140625,0.04523247157672008,0.045232471576720085,0.5283562151197926,0.3361421919321178,0.00010841566439907045,6.258547022904705e-05,0.5560691747853431,False,0.5772733172456918,False,0.6362037245192721,False
32,7,2,0.003,1,3,0.00013049645159179946,7.250638438538459e-05,0.88671875,0.88671875,0.04507918902607325,0.04507918902607324,0.4800684636121166,0.3204700418806561,0.0001272231120922405,7.285247047670695e-05,0.5556195858274278,False,0.5726355005675915,False,0.6675507061417555,False
32,7,2,0.003,1,4,0.00013052779058142505,5.523891305303508e-05,0.88671875,0.88671875,0.045027713910147094,0.04502771391014707,0.5775927247255165,0.341589862542175,0.0001241982998792159,5.460571724645716e-05,0.4231965683857667,False,0.4396655775446345,False,0.5914026405102406,False
32,7,2,0.003,2,0,0.00013421959619908108,7.081062024072438e-05,0.91015625,0.91015625,0.04466567272135932,0.04466567272135931,0.6177023060749357,0.32240644632831095,0.00013770809854565772,7.187601251621077e-05,0.5275728898460892,False,0.521944702419807,False,0.5219447024198072,False
32,7,2,0.003,2,1,0.00012083341304869322,6.950551485340739e-05,0.91015625,0.91015625,0.04485864919342922,0.044858649193429224,0.5789183069413741,0.329261574004159,0.00012409500582035015,6.996807855989831e-05,0.57521767448047,False,0.5638267075887783,False,0.5687530866725599,False
32,7,2,0.003,2,2,9.436557806230539e-05,6.997402916608664e-05,0.88671875,0.91015625,0.04489216636180894,0.04489216636180895,0.42716589393464616,0.3285257902379953,9.512233391624177e-05,6.924238519892061e-05,0.7415206964544413,False,0.7279298388524689,False,0.7690824452578083,False
32,7,2,0.003,2,3,0.00012326633666503994,7.449248099344885e-05,0.888671875,0.896484375,0.044753318918793805,0.04475331891879381,0.4673466500026951,0.3245741331129625,0.00012098232025732668,7.531456376065818e-05,0.6043213663100281,False,0.6225253706530491,False,0.6945040327369219,False
32,7,2,0.003,2,4,0.00013769186918022314,6.352858566582853e-05,0.888671875,0.91015625,0.044758975830664634,0.04475897583066462,0.5227618575135228,0.3255806913675574,0.0001330044132349482,6.371099578024095e-05,0.46138225912727476,False,0.47901414870871567,False,0.6228088118673335,False
32,7,2,0.01,0,0,0.00048474052494773545,0.00024363268654559178,0.921875,0.921875,0.15074637209736053,0.1507463720973605,0.5638584403439562,0.2924304630111214,0.0004791047662255046,0.0002484751820557919,0.5026043295469471,False,0.5186238993473921,False,0.5186238993473921,False
32,7,2,0.01,0,1,0.00047373981829279543,0.0002519450626019548,0.8984375,0.8984375,0.15015702807181797,0.15015702807181808,0.4413164778794346,0.2990473782462387,0.0004266276583050561,0.00025712291830269206,0.5318215882926689,False,0.6026869409363017,False,0.6776256796102159,False
32,7,2,0.01,0,2,0.0005926093537507171,0.00024280973017898333,0.8984375,0.8984375,0.14713651115365542,0.14713651115365553,0.4310874093846877,0.3098094972070533,0.0004944744672446728,0.00023843668630262548,0.4097298306923484,False,0.4822022209382223,False,0.718669788220583,False
32,7,2,0.01,0,3,0.0007561576204770937,0.00026906000736248714,0.8984375,0.8984375,0.14444686324396613,0.14444686324396613,0.4097557519408453,0.3221355131049103,0.0006268322412218061,0.00025411506236491647,0.35582529366393895,False,0.405395647597197,False,0.7861647129517675,False
32,7,2,0.01,0,4,0.0012651595557153783,0.00030805727750093936,0.8984375,0.8984375,0.13928966129533715,0.13928966129533707,0.4712151908449797,0.31394337452300786,0.0011155828610242143,0.0002971547953489241,0.24349282753253196,False,0.2663673006558266,False,0.6662420495401408,False
32,7,2,0.01,1,0,0.00027268574199768025,0.00014770093082017155,0.931640625,0.931640625,0.15123878974679142,0.15123878974679136,0.6454810375813368,0.3784711297885386,0.00025370045866145955,0.00014875463976023274,0.541652562169635,False,0.5863396564005918,False,0.5863396564005919,False
32,7,2,0.01,1,1,0.0004771031949624138,0.00021690224937742641,0.91015625,0.91015625,0.1497002672282561,0.14970026722825608,0.49415114079613026,0.32072421783801963,0.00041649312684128095,0.00021251924458298618,0.4546233428483202,False,0.5102587074959678,False,0.6490407313869572,False
32,7,2,0.01,1,2,0.0005700043186491754,0.00023902885254090123,0.88671875,0.88671875,0.14655075883861063,0.14655075883861066,0.4394721970697961,0.3367857998518948,0.0004901459591848379,0.0002317074584431574,0.41934568690174784,False,0.4727315488400848,False,0.7663415390039046,False
32,7,2,0.01,1,3,0.0008006584144912843,0.00028388368484710824,0.88671875,0.88671875,0.14277289536274998,0.14277289536274992,0.3731841071856291,0.31694144830090015,0.0006634417055121221,0.00028105096719771734,0.35456279445645983,False,0.42362571551146194,False,0.8492897800260483,False
32,7,2,0.01,1,4,0.0010994356319669052,0.0002479677351390208,0.88671875,0.84765625,0.1388038730468133,0.13880387304681333,0.5518619892184823,0.3470585820745076,0.0009681037058167016,0.00023227270177947232,0.22554093020925944,False,0.23992543400453656,False,0.6288865492729325,False
32,7,2,0.01,2,0,0.00043199534010307516,0.00022631364512148977,0.91015625,0.91015625,0.14888557573786437,0.14888557573786437,0.6177023060749359,0.3224064463283109,0.0004590269951521924,0.0002395867083873692,0.5238798295080932,False,0.521944702419807,False,0.5219447024198068,False
32,7,2,0.01,2,1,0.00043614733676111683,0.00022680224474003197,0.888671875,0.91015625,0.14987051387275852,0.14987051387275857,0.4888256690978797,0.33118597992988597,0.00039902466505025477,0.00022721526905718564,0.5200129076203767,False,0.5694266268692169,False,0.6775134794804958,False
32,7,2,0.01,2,2,0.0004217539787298996,0.0002506408008748906,0.888671875,0.888671875,0.14767109141466567,0.14767109141466567,0.3202761887201384,0.3257272655307481,0.0003683131893772965,0.0002401621745214456,0.5942820068460015,False,0.6520596640252971,False,1.0170199253100671,True
32,7,2,0.01,2,3,0.0007311382063908134,0.0002723131162549741,0.888671875,0.8828125,0.14431246288152783,0.14431246288152783,0.35760999063998056,0.31937371090281347,0.0006294235371074701,0.00027209800432671306,0.37245094549116653,False,0.432297154912804,False,0.8930782675597534,False
32,7,2,0.01,2,4,0.0010649294650333374,0.0002644157795894664,0.888671875,0.888671875,0.14085463396266226,0.14085463396266235,0.4329365191550534,0.31807302534252685,0.0009275314097117755,0.0002513439064277444,0.2482941718409387,False,0.2709815579246507,False,0.7346874455481338,False
