mode,run_id,problem_family,base_setting,setting,kappa,lr,algo,seed,final_step,final_loss,final_recovery_error,initial_loss,initial_recovery_error,total_loss_decrease,relative_loss_decrease
equal_update,53,MatrixSensing,Matrix sensing kappa=1e+02,Matrix sensing kappa=1e+02 lr=1e-03,100.0,0.001,Muon,1,5,0.01110313651231816,1.1672009737595015,0.012757591945778827,1.17359807729054,0.0016544554334606675,0.12968399055968285
raw,54,MatrixSensing,Matrix sensing kappa=1e+02,Matrix sensing kappa=1e+02 lr=1e-03,100.0,0.001,Adam,4,5,0.0036532232439478764,1.1048746450133888,0.012768712634677852,1.1560304324896953,0.009115489390729975,0.7138925944635729
equal_update,54,MatrixSensing,Matrix sensing kappa=1e+02,Matrix sensing kappa=1e+02 lr=1e-03,100.0,0.001,Adam,2,5,0.010516719090521947,1.135174357243882,0.012096481701537817,1.145254681706576,0.00157976261101587,0.1305968669233002
raw,55,MatrixSensing,Matrix sensing kappa=1e+02,Matrix sensing kappa=1e+02 lr=1e-03,100.0,0.001,Muon,0,5,0.010946235295181263,1.1462188807959923,0.012595069754438687,1.1531162994796222,0.0016488344592574238,0.13091110183620464
equal_update,55,MatrixSensing,Matrix sensing kappa=1e+02,Matrix sensing kappa=1e+02 lr=1e-03,100.0,0.001,Muon,2,5,0.010468681474053517,1.138413284852907,0.012096481701537817,1.145254681706576,0.0016278002274842992,0.13456807257248676
raw,56,MatrixSensing,Matrix sensing kappa=1e+02,Matrix sensing kappa=1e+02 lr=1e-03,100.0,0.001,Muon,1,5,0.011103136512318156,1.1672009737595015,0.012757591945778827,1.17359807729054,0.001654455433460671,0.12968399055968313
equal_update,56,MatrixSensing,Matrix sensing kappa=1e+02,Matrix sensing kappa=1e+02 lr=1e-03,100.0,0.001,Adam,3,5,0.010649668690564666,1.122868822544939,0.012269097258227316,1.1338721945050623,0.0016194285676626504,0.1319924794447861
raw,57,MatrixSensing,Matrix sensing kappa=1e+02,Matrix sensing kappa=1e+02 lr=1e-03,100.0,0.001,Muon,2,5,0.010468681474053517,1.138413284852907,0.012096481701537817,1.145254681706576,0.0016278002274842992,0.13456807257248676
equal_update,57,MatrixSensing,Matrix sensing kappa=1e+02,Matrix sensing kappa=1e+02 lr=1e-03,100.0,0.001,Muon,3,5,0.010604521412580357,1.127111700292656,0.012269097258227316,1.1338721945050623,0.0016645758456469584,0.13567223493405273
raw,58,MatrixSensing,Matrix sensing kappa=1e+02,Matrix sensing kappa=1e+02 lr=1e-03,100.0,0.001,Muon,3,5,0.010604521412580356,1.127111700292656,0.012269097258227316,1.1338721945050623,0.0016645758456469602,0.13567223493405287
equal_update,58,MatrixSensing,Matrix sensing kappa=1e+02,Matrix sensing kappa=1e+02 lr=1e-03,100.0,0.001,Adam,4,5,0.01115077814976159,1.1459085333533243,0.012768712634677852,1.1560304324896953,0.0016179344849162614,0.12671085419544967
raw,59,MatrixSensing,Matrix sensing kappa=1e+02,Matrix sensing kappa=1e+02 lr=1e-03,100.0,0.001,Muon,4,5,0.011094872471265005,1.1494583050242715,0.012768712634677852,1.1560304324896953,0.0016738401634128468,0.13108918739912398
equal_update,59,MatrixSensing,Matrix sensing kappa=1e+02,Matrix sensing kappa=1e+02 lr=1e-03,100.0,0.001,Muon,4,5,0.011094872471265005,1.1494583050242715,0.012768712634677852,1.1560304324896953,0.0016738401634128468,0.13108918739912398
raw,60,MatrixFactorizationInput,MF input kappa=1e+02,MF input kappa=1e+02 lr=3e-03,100.0,0.003,Adam,0,10,8.676060637408009e-05,0.7730075001460998,0.0001532792239327137,0.9994330499176829,6.65186175586336e-05,0.4339702136529205
equal_update,60,MatrixFactorizationInput,MF input kappa=1e+02,MF input kappa=1e+02 lr=3e-03,100.0,0.003,Adam,0,10,0.00014686675775939722,0.9800579207503346,0.0001532792239327137,0.9994330499176829,6.412466173316467e-06,0.04183519467799108
raw,61,MatrixFactorizationInput,MF input kappa=1e+02,MF input kappa=1e+02 lr=3e-03,100.0,0.003,Adam,1,10,8.57946125430812e-05,0.7444696471385032,0.0001604720091443568,0.9995233235792307,7.467739660127561e-05,0.46536088754330734
equal_update,61,MatrixFactorizationInput,MF input kappa=1e+02,MF input kappa=1e+02 lr=3e-03,100.0,0.003,Muon,0,10,0.0001513275557028384,0.993731635235129,0.0001532792239327137,0.9994330499176829,1.9516682298752783e-06,0.012732764296432105
raw,62,MatrixFactorizationInput,MF input kappa=1e+02,MF input kappa=1e+02 lr=3e-03,100.0,0.003,Adam,2,10,9.796564208074861e-05,0.8211331863130319,0.0001493490238905777,0.9992393357981618,5.138338180982909e-05,0.3440489965804914
equal_update,62,MatrixFactorizationInput,MF input kappa=1e+02,MF input kappa=1e+02 lr=3e-03,100.0,0.003,Adam,1,10,0.0001537425698902788,0.9794832287949622,0.0001604720091443568,0.9995233235792307,6.729439254078012e-06,0.04193528385392351
raw,63,MatrixFactorizationInput,MF input kappa=1e+02,MF input kappa=1e+02 lr=3e-03,100.0,0.003,Adam,3,10,8.976906823621946e-05,0.7700613238070967,0.00016144123210250178,1.0001224102346165,7.167216386628232e-05,0.4439520371151308
equal_update,63,MatrixFactorizationInput,MF input kappa=1e+02,MF input kappa=1e+02 lr=3e-03,100.0,0.003,Muon,1,10,0.0001584574807684468,0.9936867426817074,0.0001604720091443568,0.9995233235792307,2.014528375909999e-06,0.01255376801631353
raw,64,MatrixFactorizationInput,MF input kappa=1e+02,MF input kappa=1e+02 lr=3e-03,100.0,0.003,Adam,4,10,9.047756758041197e-05,0.8086677561765157,0.00014765915682122912,1.001229148681757,5.7181589240817143e-05,0.3872539331241534
equal_update,64,MatrixFactorizationInput,MF input kappa=1e+02,MF input kappa=1e+02 lr=3e-03,100.0,0.003,Adam,2,10,0.0001438593342436409,0.9816855971055742,0.0001493490238905777,0.9992393357981618,5.489689646936795e-06,0.03675745246891523
raw,65,MatrixFactorizationInput,MF input kappa=1e+02,MF input kappa=1e+02 lr=3e-03,100.0,0.003,Muon,0,10,0.0001513275557028384,0.993731635235129,0.0001532792239327137,0.9994330499176829,1.9516682298752783e-06,0.012732764296432105
equal_update,65,MatrixFactorizationInput,MF input kappa=1e+02,MF input kappa=1e+02 lr=3e-03,100.0,0.003,Muon,2,10,0.00014772583782022707,0.9939688711974266,0.0001493490238905777,0.9992393357981618,1.6231860703506365e-06,0.010868407627088897
raw,66,MatrixFactorizationInput,MF input kappa=1e+02,MF input kappa=1e+02 lr=3e-03,100.0,0.003,Muon,1,10,0.00015845748076844684,0.9936867426817074,0.0001604720091443568,0.9995233235792307,2.014528375909972e-06,0.012553768016313362
equal_update,66,MatrixFactorizationInput,MF input kappa=1e+02,MF input kappa=1e+02 lr=3e-03,100.0,0.003,Adam,3,10,0.00015480230186160968,0.9805905847345556,0.00016144123210250178,1.0001224102346165,6.6389302408921015e-06,0.041122891311167226
raw,67,MatrixFactorizationInput,MF input kappa=1e+02,MF input kappa=1e+02 lr=3e-03,100.0,0.003,Muon,2,10,0.00014772583782022707,0.9939688711974266,0.0001493490238905777,0.9992393357981618,1.6231860703506365e-06,0.010868407627088897
equal_update,67,MatrixFactorizationInput,MF input kappa=1e+02,MF input kappa=1e+02 lr=3e-03,100.0,0.003,Muon,3,10,0.0001597385229891376,0.9950902299954113,0.00016144123210250178,1.0001224102346165,1.7027091133641837e-06,0.010546928384956234
raw,68,MatrixFactorizationInput,MF input kappa=1e+02,MF input kappa=1e+02 lr=3e-03,100.0,0.003,Muon,3,10,0.0001597385229891376,0.9950902299954113,0.00016144123210250178,1.0001224102346165,1.7027091133641837e-06,0.010546928384956234
equal_update,68,MatrixFactorizationInput,MF input kappa=1e+02,MF input kappa=1e+02 lr=3e-03,100.0,0.003,Adam,4,10,0.00014237003743412048,0.9848141230724554,0.00014765915682122912,1.001229148681757,5.2891193871086345e-06,0.03581978592436478
raw,69,MatrixFactorizationInput,MF input kappa=1e+02,MF input kappa=1e+02 lr=3e-03,100.0,0.003,Muon,4,10,0.0001461038119700797,0.9962768841279513,0.00014765915682122912,1.001229148681757,1.5553448511494076e-06,0.010533345067332757
equal_update,69,MatrixFactorizationInput,MF input kappa=1e+02,MF input kappa=1e+02 lr=3e-03,100.0,0.003,Muon,4,10,0.00014610381197007973,0.9962768841279513,0.00014765915682122912,1.001229148681757,1.5553448511493805e-06,0.010533345067332573
raw,70,MatrixSensing,Matrix sensing kappa=1e+02,Matrix sensing kappa=1e+02 lr=3e-03,100.0,0.003,Adam,0,5,0.0010730864919446393,1.1185372691231616,0.012595069754438687,1.1531162994796222,0.011521983262494049,0.9148010679681653
equal_update,70,MatrixSensing,Matrix sensing kappa=1e+02,Matrix sensing kappa=1e+02 lr=3e-03,100.0,0.003,Adam,0,5,0.008158067400229993,1.1249741199553167,0.012595069754438687,1.1531162994796222,0.004437002354208694,0.3522808877374442
raw,71,MatrixSensing,Matrix sensing kappa=1e+02,Matrix sensing kappa=1e+02 lr=3e-03,100.0,0.003,Adam,1,5,0.0010851909653452365,1.1380541588004989,0.012757591945778827,1.17359807729054,0.011672400980433591,0.9149376332181326
equal_update,71,MatrixSensing,Matrix sensing kappa=1e+02,Matrix sensing kappa=1e+02 lr=3e-03,100.0,0.003,Muon,0,5,0.008060786823147582,1.1357316448713723,0.012595069754438687,1.1531162994796222,0.004534282931291106,0.3600045906608145
raw,72,MatrixSensing,Matrix sensing kappa=1e+02,Matrix sensing kappa=1e+02 lr=3e-03,100.0,0.003,Adam,2,5,0.001186077324240406,1.1170451352551203,0.012096481701537817,1.145254681706576,0.01091040437729741,0.9019485703773171
equal_update,72,MatrixSensing,Matrix sensing kappa=1e+02,Matrix sensing kappa=1e+02 lr=3e-03,100.0,0.003,Adam,1,5,0.008288382798337554,1.146020044672454,0.012757591945778827,1.17359807729054,0.004469209147441273,0.35031761216661456
raw,73,MatrixSensing,Matrix sensing kappa=1e+02,Matrix sensing kappa=1e+02 lr=3e-03,100.0,0.003,Adam,3,5,0.0012288361958725943,1.0960152718775662,0.012269097258227316,1.1338721945050623,0.011040261062354721,0.8998429819236643
equal_update,73,MatrixSensing,Matrix sensing kappa=1e+02,Matrix sensing kappa=1e+02 lr=3e-03,100.0,0.003,Muon,1,5,0.008201415735371411,1.1575028417866728,0.012757591945778827,1.17359807729054,0.004556176210407416,0.3571344991885355
raw,74,MatrixSensing,Matrix sensing kappa=1e+02,Matrix sensing kappa=1e+02 lr=3e-03,100.0,0.003,Adam,4,5,0.001118901462272894,1.129319456810557,0.012768712634677852,1.1560304324896953,0.011649811172404958,0.9123716310104646
equal_update,74,MatrixSensing,Matrix sensing kappa=1e+02,Matrix sensing kappa=1e+02 lr=3e-03,100.0,0.003,Adam,2,5,0.007720978342953912,1.1179736716930238,0.012096481701537817,1.145254681706576,0.004375503358583905,0.3617170237216703
raw,75,MatrixSensing,Matrix sensing kappa=1e+02,Matrix sensing kappa=1e+02 lr=3e-03,100.0,0.003,Muon,0,5,0.008060786823147582,1.1357316448713723,0.012595069754438687,1.1531162994796222,0.004534282931291106,0.3600045906608145
equal_update,75,MatrixSensing,Matrix sensing kappa=1e+02,Matrix sensing kappa=1e+02 lr=3e-03,100.0,0.003,Muon,2,5,0.007624699264377884,1.128179917790751,0.012096481701537817,1.145254681706576,0.004471782437159933,0.36967628666700986
raw,76,MatrixSensing,Matrix sensing kappa=1e+02,Matrix sensing kappa=1e+02 lr=3e-03,100.0,0.003,Muon,1,5,0.008201415735371411,1.157502841786673,0.012757591945778827,1.17359807729054,0.004556176210407416,0.3571344991885355
equal_update,76,MatrixSensing,Matrix sensing kappa=1e+02,Matrix sensing kappa=1e+02 lr=3e-03,100.0,0.003,Adam,3,5,0.007794724124118006,1.103911685416431,0.012269097258227316,1.1338721945050623,0.00447437313410931,0.36468641823740694
raw,77,MatrixSensing,Matrix sensing kappa=1e+02,Matrix sensing kappa=1e+02 lr=3e-03,100.0,0.003,Muon,2,5,0.0076246992643778854,1.128179917790751,0.012096481701537817,1.145254681706576,0.004471782437159931,0.3696762866670097
equal_update,77,MatrixSensing,Matrix sensing kappa=1e+02,Matrix sensing kappa=1e+02 lr=3e-03,100.0,0.003,Muon,3,5,0.007707510330714057,1.1169582692081077,0.012269097258227316,1.1338721945050623,0.004561586927513259,0.3717948298481688
raw,78,MatrixSensing,Matrix sensing kappa=1e+02,Matrix sensing kappa=1e+02 lr=3e-03,100.0,0.003,Muon,3,5,0.007707510330714057,1.1169582692081075,0.012269097258227316,1.1338721945050623,0.004561586927513259,0.3717948298481688
equal_update,78,MatrixSensing,Matrix sensing kappa=1e+02,Matrix sensing kappa=1e+02 lr=3e-03,100.0,0.003,Adam,4,5,0.008278617317953702,1.1287699063007388,0.012768712634677852,1.1560304324896953,0.00449009531672415,0.35164823934793116
raw,79,MatrixSensing,Matrix sensing kappa=1e+02,Matrix sensing kappa=1e+02 lr=3e-03,100.0,0.003,Muon,4,5,0.008163451104889237,1.1396266073661108,0.012768712634677852,1.1560304324896953,0.004605261529788615,0.3606676461087734
equal_update,79,MatrixSensing,Matrix sensing kappa=1e+02,Matrix sensing kappa=1e+02 lr=3e-03,100.0,0.003,Muon,4,5,0.008163451104889235,1.1396266073661108,0.012768712634677852,1.1560304324896953,0.004605261529788617,0.36066764610877355
raw,80,MatrixFactorizationInput,MF input kappa=1e+02,MF input kappa=1e+02 lr=1e-02,100.0,0.01,Adam,0,10,1.5386980753242767e-05,0.3289554348329989,0.0001532792239327137,0.9994330499176829,0.00013789224317947092,0.8996147008155696
equal_update,80,MatrixFactorizationInput,MF input kappa=1e+02,MF input kappa=1e+02 lr=1e-02,100.0,0.01,Adam,0,10,9.153435631925852e-05,0.7916229586114326,0.0001532792239327137,0.9994330499176829,6.174486761345517e-05,0.40282607146132116
raw,81,MatrixFactorizationInput,MF input kappa=1e+02,MF input kappa=1e+02 lr=1e-02,100.0,0.01,Adam,1,10,1.910486870719081e-05,0.33930834363412604,0.0001604720091443568,0.9995233235792307,0.000141367140437166,0.8809457873117017
equal_update,81,MatrixFactorizationInput,MF input kappa=1e+02,MF input kappa=1e+02 lr=1e-02,100.0,0.01,Muon,0,10,0.00013824134428778065,0.9546288522014691,0.0001532792239327137,0.9994330499176829,1.5037879644933037e-05,0.09810774910717414
raw,82,MatrixFactorizationInput,MF input kappa=1e+02,MF input kappa=1e+02 lr=1e-02,100.0,0.01,Adam,2,10,1.3687711090143477e-05,0.3084639122685525,0.0001493490238905777,0.9992393357981618,0.00013566131280043424,0.9083508500184646
equal_update,82,MatrixFactorizationInput,MF input kappa=1e+02,MF input kappa=1e+02 lr=1e-02,100.0,0.01,Adam,1,10,9.438368748536831e-05,0.778633493413291,0.0001604720091443568,0.9995233235792307,6.60883216589885e-05,0.41183706748219884
raw,83,MatrixFactorizationInput,MF input kappa=1e+02,MF input kappa=1e+02 lr=1e-02,100.0,0.01,Adam,3,10,1.9246026019251368e-05,0.36488949005589755,0.00016144123210250178,1.0001224102346165,0.00014219520608325042,0.8807861797844077
equal_update,83,MatrixFactorizationInput,MF input kappa=1e+02,MF input kappa=1e+02 lr=1e-02,100.0,0.01,Muon,1,10,0.00014488404970030896,0.9532243122361299,0.0001604720091443568,0.9995233235792307,1.558795944404785e-05,0.09713818333280348
raw,84,MatrixFactorizationInput,MF input kappa=1e+02,MF input kappa=1e+02 lr=1e-02,100.0,0.01,Adam,4,10,1.5735166391101975e-05,0.32979365202689376,0.00014765915682122912,1.001229148681757,0.00013192399043012714,0.8934358916179338
equal_update,84,MatrixFactorizationInput,MF input kappa=1e+02,MF input kappa=1e+02 lr=1e-02,100.0,0.01,Adam,2,10,9.611429670503562e-05,0.8138517142037365,0.0001493490238905777,0.9992393357981618,5.323472718554209e-05,0.35644509618318715
raw,85,MatrixFactorizationInput,MF input kappa=1e+02,MF input kappa=1e+02 lr=1e-02,100.0,0.01,Muon,0,10,0.00013824134428778065,0.9546288522014693,0.0001532792239327137,0.9994330499176829,1.5037879644933037e-05,0.09810774910717414
equal_update,85,MatrixFactorizationInput,MF input kappa=1e+02,MF input kappa=1e+02 lr=1e-02,100.0,0.01,Muon,2,10,0.00013615768616105392,0.9559708072785974,0.0001493490238905777,0.9992393357981618,1.319133772952378e-05,0.08832557043820097
raw,86,MatrixFactorizationInput,MF input kappa=1e+02,MF input kappa=1e+02 lr=1e-02,100.0,0.01,Muon,1,10,0.00014488404970030894,0.9532243122361299,0.0001604720091443568,0.9995233235792307,1.5587959444047876e-05,0.09713818333280365
equal_update,86,MatrixFactorizationInput,MF input kappa=1e+02,MF input kappa=1e+02 lr=1e-02,100.0,0.01,Adam,3,10,9.074022591790643e-05,0.7736785948333258,0.00016144123210250178,1.0001224102346165,7.070100618459536e-05,0.43793648787136413
raw,87,MatrixFactorizationInput,MF input kappa=1e+02,MF input kappa=1e+02 lr=1e-02,100.0,0.01,Muon,2,10,0.0001361576861610539,0.9559708072785972,0.0001493490238905777,0.9992393357981618,1.3191337729523807e-05,0.08832557043820115
equal_update,87,MatrixFactorizationInput,MF input kappa=1e+02,MF input kappa=1e+02 lr=1e-02,100.0,0.01,Muon,3,10,0.00014759264138371759,0.9589343492379687,0.00016144123210250178,1.0001224102346165,1.3848590718784198e-05,0.08578100240210934
raw,88,MatrixFactorizationInput,MF input kappa=1e+02,MF input kappa=1e+02 lr=1e-02,100.0,0.01,Muon,3,10,0.00014759264138371759,0.9589343492379689,0.00016144123210250178,1.0001224102346165,1.3848590718784198e-05,0.08578100240210934
equal_update,88,MatrixFactorizationInput,MF input kappa=1e+02,MF input kappa=1e+02 lr=1e-02,100.0,0.01,Adam,4,10,9.397691351981228e-05,0.822201824501243,0.00014765915682122912,1.001229148681757,5.3682243301416834e-05,0.3635551255816116
raw,89,MatrixFactorizationInput,MF input kappa=1e+02,MF input kappa=1e+02 lr=1e-02,100.0,0.01,Muon,4,10,0.00013600720928367763,0.9642713761181351,0.00014765915682122912,1.001229148681757,1.1651947537551487e-05,0.07891110709550167
equal_update,89,MatrixFactorizationInput,MF input kappa=1e+02,MF input kappa=1e+02 lr=1e-02,100.0,0.01,Muon,4,10,0.00013600720928367763,0.9642713761181351,0.00014765915682122912,1.001229148681757,1.1651947537551487e-05,0.07891110709550167
raw,90,MatrixSensing,Matrix sensing kappa=1e+02,Matrix sensing kappa=1e+02 lr=1e-02,100.0,0.01,Adam,0,5,0.0023680611365872245,1.1692985290849374,0.012595069754438687,1.1531162994796222,0.010227008617851464,0.811985071718028
equal_update,90,MatrixSensing,Matrix sensing kappa=1e+02,Matrix sensing kappa=1e+02 lr=1e-02,100.0,0.01,Adam,0,5,0.0018425247940763434,1.0937763429742728,0.012595069754438687,1.1531162994796222,0.010752544960362345,0.853710632017182
raw,91,MatrixSensing,Matrix sensing kappa=1e+02,Matrix sensing kappa=1e+02 lr=1e-02,100.0,0.01,Adam,1,5,0.002635786231333939,1.2009444307474586,0.012757591945778827,1.17359807729054,0.010121805714444888,0.7933946905860979
equal_update,91,MatrixSensing,Matrix sensing kappa=1e+02,Matrix sensing kappa=1e+02 lr=1e-02,100.0,0.01,Muon,0,5,0.0018232412383812028,1.1308237562244943,0.012595069754438687,1.1531162994796222,0.010771828516057484,0.8552416720249869
raw,92,MatrixSensing,Matrix sensing kappa=1e+02,Matrix sensing kappa=1e+02 lr=1e-02,100.0,0.01,Adam,2,5,0.0023022165557087183,1.164370536564975,0.012096481701537817,1.145254681706576,0.009794265145829099,0.8096788295545441
equal_update,92,MatrixSensing,Matrix sensing kappa=1e+02,Matrix sensing kappa=1e+02 lr=1e-02,100.0,0.01,Adam,1,5,0.0019853593442171642,1.1142913944602117,0.012757591945778827,1.17359807729054,0.010772232601561663,0.8443782061179601
raw,93,MatrixSensing,Matrix sensing kappa=1e+02,Matrix sensing kappa=1e+02 lr=1e-02,100.0,0.01,Adam,3,5,0.0022997674764139203,1.1451868083355154,0.012269097258227316,1.1338721945050623,0.009969329781813396,0.8125560969963165
equal_update,93,MatrixSensing,Matrix sensing kappa=1e+02,Matrix sensing kappa=1e+02 lr=1e-02,100.0,0.01,Muon,1,5,0.0018982819647289503,1.154853930499572,0.012757591945778827,1.17359807729054,0.010859309981049878,0.8512037402672183
raw,94,MatrixSensing,Matrix sensing kappa=1e+02,Matrix sensing kappa=1e+02 lr=1e-02,100.0,0.01,Adam,4,5,0.0024029034130439433,1.1912968566042539,0.012768712634677852,1.1560304324896953,0.01036580922163391,0.8118131810314199
equal_update,94,MatrixSensing,Matrix sensing kappa=1e+02,Matrix sensing kappa=1e+02 lr=1e-02,100.0,0.01,Adam,2,5,0.001683520735905375,1.0899503046648074,0.012096481701537817,1.145254681706576,0.010412960965632441,0.8608255873531102
raw,95,MatrixSensing,Matrix sensing kappa=1e+02,Matrix sensing kappa=1e+02 lr=1e-02,100.0,0.01,Muon,0,5,0.0018232412383812028,1.1308237562244943,0.012595069754438687,1.1531162994796222,0.010771828516057484,0.8552416720249869
equal_update,95,MatrixSensing,Matrix sensing kappa=1e+02,Matrix sensing kappa=1e+02 lr=1e-02,100.0,0.01,Muon,2,5,0.0015782313529622656,1.1247044918852918,0.012096481701537817,1.145254681706576,0.01051825034857555,0.8695297201365892
raw,96,MatrixSensing,Matrix sensing kappa=1e+02,Matrix sensing kappa=1e+02 lr=1e-02,100.0,0.01,Muon,1,5,0.0018982819647289503,1.154853930499572,0.012757591945778827,1.17359807729054,0.010859309981049878,0.8512037402672183
equal_update,96,MatrixSensing,Matrix sensing kappa=1e+02,Matrix sensing kappa=1e+02 lr=1e-02,100.0,0.01,Adam,3,5,0.001683692387989107,1.070930189515023,0.012269097258227316,1.1338721945050623,0.01058540487023821,0.8627696600204168
raw,97,MatrixSensing,Matrix sensing kappa=1e+02,Matrix sensing kappa=1e+02 lr=1e-02,100.0,0.01,Muon,2,5,0.0015782313529622656,1.1247044918852915,0.012096481701537817,1.145254681706576,0.01051825034857555,0.8695297201365892
equal_update,97,MatrixSensing,Matrix sensing kappa=1e+02,Matrix sensing kappa=1e+02 lr=1e-02,100.0,0.01,Muon,3,5,0.0015853862830192981,1.1125215584009749,0.012269097258227316,1.1338721945050623,0.010683710975208018,0.8707821570200543
raw,98,MatrixSensing,Matrix sensing kappa=1e+02,Matrix sensing kappa=1e+02 lr=1e-02,100.0,0.01,Muon,3,5,0.0015853862830192984,1.1125215584009749,0.012269097258227316,1.1338721945050623,0.010683710975208018,0.8707821570200543
equal_update,98,MatrixSensing,Matrix sensing kappa=1e+02,Matrix sensing kappa=1e+02 lr=1e-02,100.0,0.01,Adam,4,5,0.0019316475220687416,1.0999027731955688,0.012768712634677852,1.1560304324896953,0.01083706511260911,0.8487202604260443
raw,99,MatrixSensing,Matrix sensing kappa=1e+02,Matrix sensing kappa=1e+02 lr=1e-02,100.0,0.01,Muon,4,5,0.001821901419614771,1.1367089346079782,0.012768712634677852,1.1560304324896953,0.010946811215063081,0.8573151834691018
equal_update,99,MatrixSensing,Matrix sensing kappa=1e+02,Matrix sensing kappa=1e+02 lr=1e-02,100.0,0.01,Muon,4,5,0.0018219014196147701,1.1367089346079782,0.012768712634677852,1.1560304324896953,0.010946811215063081,0.8573151834691018
raw,100,MatrixFactorizationInput,MF input kappa=1e+02,MF input kappa=1e+02 lr=3e-02,100.0,0.03,Adam,0,10,9.85261517360939e-06,0.24992754505453663,0.0001532792239327137,0.9994330499176829,0.0001434266087591043,0.9357211308824575
equal_update,100,MatrixFactorizationInput,MF input kappa=1e+02,MF input kappa=1e+02 lr=3e-02,100.0,0.03,Adam,0,10,2.4434049079296156e-05,0.40568576224403796,0.0001532792239327137,0.9994330499176829,0.00012884517485341754,0.8405912526669487
raw,101,MatrixFactorizationInput,MF input kappa=1e+02,MF input kappa=1e+02 lr=3e-02,100.0,0.03,Adam,1,10,9.447499710687901e-06,0.24919711639755968,0.0001604720091443568,0.9995233235792307,0.0001510245094336689,0.9411268060949547
equal_update,101,MatrixFactorizationInput,MF input kappa=1e+02,MF input kappa=1e+02 lr=3e-02,100.0,0.03,Muon,0,10,1.0478412456011965e-05,0.3030716434198952,0.0001532792239327137,0.9994330499176829,0.00014280081147670173,0.9316384035150663
raw,102,MatrixFactorizationInput,MF input kappa=1e+02,MF input kappa=1e+02 lr=3e-02,100.0,0.03,Adam,2,10,1.2587667097988056e-05,0.3053207376547403,0.0001493490238905777,0.9992393357981618,0.00013676135679258964,0.9157164421294741
equal_update,102,MatrixFactorizationInput,MF input kappa=1e+02,MF input kappa=1e+02 lr=3e-02,100.0,0.03,Adam,1,10,3.78935407385793e-05,0.4756319322404873,0.0001604720091443568,0.9995233235792307,0.00012257846840577752,0.7638619910062249
raw,103,MatrixFactorizationInput,MF input kappa=1e+02,MF input kappa=1e+02 lr=3e-02,100.0,0.03,Adam,3,10,2.5641432065819965e-05,0.4066178245076248,0.00016144123210250178,1.0001224102346165,0.00013579980003668182,0.8411717271239618
equal_update,103,MatrixFactorizationInput,MF input kappa=1e+02,MF input kappa=1e+02 lr=3e-02,100.0,0.03,Muon,1,10,1.0276307579690614e-05,0.280455920909622,0.0001604720091443568,0.9995233235792307,0.0001501957015646662,0.9359619934062999
raw,104,MatrixFactorizationInput,MF input kappa=1e+02,MF input kappa=1e+02 lr=3e-02,100.0,0.03,Adam,4,10,9.156539484175066e-06,0.23951348670174352,0.00014765915682122912,1.001229148681757,0.00013850261733705404,0.9379886782418724
equal_update,104,MatrixFactorizationInput,MF input kappa=1e+02,MF input kappa=1e+02 lr=3e-02,100.0,0.03,Adam,2,10,1.7723415577197644e-05,0.3392119532158936,0.0001493490238905777,0.9992393357981618,0.00013162560831338007,0.8813288824024528
raw,105,MatrixFactorizationInput,MF input kappa=1e+02,MF input kappa=1e+02 lr=3e-02,100.0,0.03,Muon,0,10,1.0478412456011958e-05,0.303071643419895,0.0001532792239327137,0.9994330499176829,0.00014280081147670173,0.9316384035150663
equal_update,105,MatrixFactorizationInput,MF input kappa=1e+02,MF input kappa=1e+02 lr=3e-02,100.0,0.03,Muon,2,10,1.1918170333979547e-05,0.3087509739658026,0.0001493490238905777,0.9992393357981618,0.00013743085355659817,0.9201992083810905
raw,106,MatrixFactorizationInput,MF input kappa=1e+02,MF input kappa=1e+02 lr=3e-02,100.0,0.03,Muon,1,10,1.0276307579690626e-05,0.28045592090962207,0.0001604720091443568,0.9995233235792307,0.0001501957015646662,0.9359619934062999
equal_update,106,MatrixFactorizationInput,MF input kappa=1e+02,MF input kappa=1e+02 lr=3e-02,100.0,0.03,Adam,3,10,2.1827344758580834e-05,0.37690515682544234,0.00016144123210250178,1.0001224102346165,0.00013961388734392096,0.8647969637352478
raw,107,MatrixFactorizationInput,MF input kappa=1e+02,MF input kappa=1e+02 lr=3e-02,100.0,0.03,Muon,2,10,1.1918170333979543e-05,0.30875097396580253,0.0001493490238905777,0.9992393357981618,0.00013743085355659817,0.9201992083810905
equal_update,107,MatrixFactorizationInput,MF input kappa=1e+02,MF input kappa=1e+02 lr=3e-02,100.0,0.03,Muon,3,10,8.673121302070037e-06,0.2666037245163979,0.00016144123210250178,1.0001224102346165,0.00015276811080043175,0.9462769133441491
raw,108,MatrixFactorizationInput,MF input kappa=1e+02,MF input kappa=1e+02 lr=3e-02,100.0,0.03,Muon,3,10,8.673121302070036e-06,0.2666037245163979,0.00016144123210250178,1.0001224102346165,0.00015276811080043175,0.9462769133441491
equal_update,108,MatrixFactorizationInput,MF input kappa=1e+02,MF input kappa=1e+02 lr=3e-02,100.0,0.03,Adam,4,10,2.503476015086227e-05,0.3993658241727821,0.00014765915682122912,1.001229148681757,0.00012262439667036685,0.8304557557431278
raw,109,MatrixFactorizationInput,MF input kappa=1e+02,MF input kappa=1e+02 lr=3e-02,100.0,0.03,Muon,4,10,1.8124192680288948e-05,0.3980932726372495,0.00014765915682122912,1.001229148681757,0.00012953496414094018,0.8772565611881972
