filters,kernel_size,stride,lr,seed,step,delta_loss_Adam,delta_loss_Muon,recovery_error_Adam,recovery_error_Muon,relative_update_fro_norm_Adam,relative_update_fro_norm_Muon,update_grad_cosine_Adam,update_grad_cosine_Muon,update_grad_inner_Adam,update_grad_inner_Muon,delta_loss_ratio,delta_loss_muon_higher,update_grad_inner_ratio,update_grad_inner_muon_higher,update_grad_cosine_ratio,update_grad_cosine_muon_higher
32,7,2,0.003,0,4,6.158541910927795e-05,4.1873382155444006e-05,0.9140625,0.9140625,0.04419902750398933,0.044199027503989324,0.5357896999699527,0.4027551485652451,5.6716758394617726e-05,4.140683496308987e-05,0.6799236371379295,False,0.7300634968415133,False,0.7517037908489688,False
32,7,2,0.003,1,0,9.427806056416799e-05,5.665200653037772e-05,0.908203125,0.908203125,0.04314200354552189,0.04314200354552188,0.5842086176387904,0.3585116560613319,9.239700666852793e-05,5.6701327018638614e-05,0.600903393550602,False,0.6136706053915066,False,0.613670605391507,False
32,7,2,0.003,1,1,9.344028847824148e-05,5.673795740435139e-05,0.908203125,0.908203125,0.043073611299703024,0.043073611299703024,0.5239526583784686,0.351274935644453,8.861122512469677e-05,5.666641393583579e-05,0.6072108544224304,False,0.6394947576460304,False,0.6704325858973222,False
32,7,2,0.003,1,2,8.280121778758698e-05,6.30749725853974e-05,0.908203125,0.908203125,0.04287014985216293,0.04287014985216293,0.4056604476020877,0.35114945526923397,8.05162066667097e-05,6.2973493945892e-05,0.7617638275225126,False,0.7821219671533416,False,0.8656240886803843,False
32,7,2,0.003,1,3,7.653036280075298e-05,5.8175811136429445e-05,0.908203125,0.908203125,0.04267496697251763,0.042674966972517644,0.35460004688772395,0.34583096161142135,7.061783424204965e-05,5.851427156645988e-05,0.7601664098717307,False,0.8286047312906312,False,0.9752704903643763,False
32,7,2,0.003,1,4,0.00014753240952636304,7.878977815423127e-05,0.908203125,0.908203125,0.04248928578937744,0.04248928578937744,0.4378251575635396,0.3170056790480881,0.00013863225971503848,7.824430889365948e-05,0.5340506428870605,False,0.5644018863610266,False,0.7240462855359846,False
32,7,2,0.003,2,0,0.0001753323626458858,8.95066697337299e-05,0.888671875,0.888671875,0.043798327050478994,0.043798327050479,0.5340230263469257,0.2831829491671943,0.00016661841440147656,8.835479304804229e-05,0.5104971403054904,False,0.5302822822160964,False,0.5302822822160963,False
32,7,2,0.003,2,1,0.00014377469616144722,8.026776584690865e-05,0.90625,0.865234375,0.04361760866355829,0.04361760866355827,0.4428086079847079,0.2735942594067908,0.0001346835447797727,7.951519691850537e-05,0.5582885444374336,False,0.5903853885678786,False,0.617861203403343,False
32,7,2,0.003,2,2,5.919127422249204e-05,6.108812891314486e-05,0.8828125,0.896484375,0.043350469494023706,0.04335046949402369,0.2429930103332556,0.2998031391775728,5.6377540833812636e-05,6.14164272228408e-05,1.032046187813474,True,1.0893775484794836,True,1.2337932632975914,True
32,7,2,0.003,2,3,6.905440408644381e-05,5.8215786098880784e-05,0.88671875,0.896484375,0.04339113550062476,0.04339113550062477,0.26591071895458823,0.2873055983821549,6.586178607955502e-05,5.8120105337547705e-05,0.8430423355186005,False,0.8824556514052615,False,1.0804588830103552,True
32,7,2,0.003,2,4,0.00016596498314536134,7.490096832407644e-05,0.88671875,0.861328125,0.043274264135626336,0.04327426413562634,0.4566680172025929,0.279247397725519,0.00016004024321649964,7.428393670868912e-05,0.4513058532261231,False,0.46415785939664633,False,0.6114888435500743,False
32,7,2,0.01,0,0,0.0003173800513422975,0.0001739993124432182,0.9140625,0.9140625,0.14810555296102199,0.1481055529610221,0.5911565424504259,0.3387863176482334,0.0003369109786885915,0.00019308054914192582,0.548236449352509,False,0.57309070156598,False,0.5730907015659796,False
32,7,2,0.01,0,1,0.00041506648813438574,0.00015556895485069333,0.880859375,0.90234375,0.14753738640870318,0.1475373864087031,0.5923350008726509,0.3612652750992583,0.00032192337796888677,0.0001581230316127524,0.3748049030648914,False,0.49118219562182486,False,0.6099002668541084,False
32,7,2,0.01,0,2,0.0003259135404700686,0.00019090954557032802,0.880859375,0.9140625,0.14415897987225362,0.14415897987225365,0.3658742430576768,0.367697587004815,0.00031480499628019356,0.0001919738373902746,0.5857674562860357,False,0.6098182673676736,False,1.004983526393933,True
32,7,2,0.01,0,3,0.00011179567193231321,0.00016317874465299198,0.880859375,0.912109375,0.14182720233121643,0.14182720233121646,0.12608015020945423,0.4275609706548247,8.3866889869972e-05,0.00016103779752647755,1.45961593890494,True,1.9201594070812933,True,3.3911838615716023,True
32,7,2,0.01,0,4,0.0004922251060635041,0.00018167644812594475,0.880859375,0.9140625,0.13872618305830842,0.13872618305830847,0.4575062518066065,0.4097252695824028,0.0004118796117207229,0.00017117671739799866,0.36909220169380363,False,0.4155989093096114,False,0.8955621217512864,False
32,7,2,0.01,1,0,0.0003332795991100035,0.0001879743551840285,0.908203125,0.908203125,0.14380667848507284,0.1438066784850729,0.5842086176387903,0.358511656061332,0.00030799002222842603,0.00018900442339546205,0.5640139861125583,False,0.6136706053915075,False,0.6136706053915072,False
32,7,2,0.01,1,1,0.0004237259109611813,0.00020013289700226977,0.908203125,0.908203125,0.14203726365523178,0.14203726365523175,0.48830914030334516,0.3451236735798156,0.0003525817697863933,0.00019487584747431998,0.47231687235809494,False,0.5527110706613753,False,0.7067729130882527,False
32,7,2,0.01,1,2,0.00044343880369046573,0.0002333259423705769,0.908203125,0.908203125,0.13822216936224324,0.13822216936224319,0.35863393309453534,0.34369559731987825,0.0003848739008679491,0.00023021079751223936,0.526173939738133,False,0.5981460343065067,False,0.9583465634560594,False
32,7,2,0.01,1,3,0.000524695735260039,0.00022948246134912864,0.90625,0.908203125,0.134018129982574,0.1340181299825739,0.32193730200241616,0.34122625292056286,0.00044741261690621123,0.0002280946697746263,0.4373629246965334,False,0.5098083092780564,False,1.0599152406327923,True
32,7,2,0.01,1,4,0.0011862700451787944,0.00034453421244684534,0.908203125,0.8671875,0.12994857526068584,0.1299485752606858,0.39315736641382276,0.31136740570765753,0.0010262744705117099,0.0003356358422878435,0.2904348919936836,False,0.3270429616362691,False,0.7919663531877559,False
32,7,2,0.01,2,0,0.0006636478686532499,0.00030628766279860997,0.888671875,0.888671875,0.14599442350159675,0.14599442350159672,0.5340230263469257,0.2831829491671943,0.0005553947146715889,0.00029451597682680767,0.4615213538169932,False,0.5302822822160961,False,0.5302822822160963,False
32,7,2,0.01,2,1,0.0006889903673146236,0.0002898315587724909,0.900390625,0.888671875,0.14298077107632992,0.14298077107632987,0.44277533976614375,0.2731087613510351,0.0005511516800071772,0.0002809784802451079,0.4206612639624045,False,0.5098024562702029,False,0.6168111383422579,False
32,7,2,0.01,2,2,0.000327635797321868,0.00022766125085960098,0.88671875,0.896484375,0.13883633995340294,0.13883633995340292,0.2326626035444342,0.29934523658788836,0.0002774381519956243,0.00023063564872497186,0.694860734756488,False,0.831304732481816,False,1.2866065797751594,True
32,7,2,0.01,2,3,0.00042966234493668765,0.00022715648776960862,0.88671875,0.896484375,0.13712082642333995,0.13712082642333995,0.266232343687878,0.29907298378297176,0.0003931954093990158,0.00022474470314731503,0.5286860495142551,False,0.5715852672105932,False,1.1233533072660586,True
32,7,2,0.01,2,4,0.001135395228794689,0.0003142748409783458,0.88671875,0.880859375,0.1333903170567675,0.13339031705676743,0.4355902985106932,0.2926008726815018,0.0010140772570467664,0.0003049568359769644,0.2767977467299851,False,0.30072347432884067,False,0.6717341356819012,False
