split_id,split_role,split_display_name,source_warmup_steps,target_warmup_steps,score,score_family,points,spearman_score_vs_target_residual,spearman_ci95_low,spearman_ci95_high,pearson_score_vs_target_residual,pearson_ci95_low,pearson_ci95_high,top5_residual_risk_overlap_fraction,threshold_below_one_accuracy,target_observed_below_one_fraction,predicted_below_one_fraction,frozen_depth_intercept,frozen_depth_slope
primary_heldout_data_cifar10lt_resnet18,primary_heldout_data,ResNet18 CIFAR-10-LT held-out data,10000,2000,source_observed_drift_positive_control,positive_control,21,-0.08181818181818182,-0.5206226609619432,0.391178408522269,-0.03442984497605327,-0.48510244085622806,0.43069415644188114,0.0,1.0,1.0,1.0,-0.1179271321515482,0.6101643131658269
primary_heldout_data_cifar10lt_resnet18,primary_heldout_data,ResNet18 CIFAR-10-LT held-out data,10000,5000,condition_score_v2_calibrated_residual,primary_candidate,21,-0.6701298701298701,-0.8633033291741772,-0.30569232130747354,-0.8241968538361,-0.9308818246262492,-0.5879799688224235,0.0,1.0,1.0,1.0,-0.1179271321515482,0.6101643131658269
primary_heldout_data_cifar10lt_resnet18,primary_heldout_data,ResNet18 CIFAR-10-LT held-out data,10000,5000,early_layer_prior,baseline,21,-0.857142857142857,-0.9444436582121774,-0.6568668829711909,-0.7631774713512709,-0.9049624910570503,-0.4688449539097324,0.0,,1.0,,-0.1179271321515482,0.6101643131658269
primary_heldout_data_cifar10lt_resnet18,primary_heldout_data,ResNet18 CIFAR-10-LT held-out data,10000,5000,legacy_scaled_jvp_ratio,baseline,21,0.6467532467532467,0.2678117092955123,0.8524063914581965,0.787551055600076,0.5151815266765902,0.9154434812907808,1.0,1.0,1.0,1.0,-0.1179271321515482,0.6101643131658269
primary_heldout_data_cifar10lt_resnet18,primary_heldout_data,ResNet18 CIFAR-10-LT held-out data,10000,5000,theory_sign_composite,baseline,21,-0.6194805194805195,-0.8394634384752214,-0.22505036157725739,-0.6749847993275998,-0.8655440744567175,-0.31370687755238624,0.0,,1.0,,-0.1179271321515482,0.6101643131658269
primary_heldout_data_cifar10lt_resnet18,primary_heldout_data,ResNet18 CIFAR-10-LT held-out data,10000,5000,source_observed_drift_positive_control,positive_control,21,-0.03506493506493507,-0.48558851584182916,0.4301761068160691,-0.0028207770709016383,-0.460552939865983,0.4560964666879446,0.0,1.0,1.0,1.0,-0.1179271321515482,0.6101643131658269
primary_heldout_data_cifar10lt_resnet18,primary_heldout_data,ResNet18 CIFAR-10-LT held-out data,10000,10000,condition_score_v2_calibrated_residual,primary_candidate,21,-0.6220779220779221,-0.8407069484422056,-0.22905844430666122,-0.8034785958762868,-0.9222000909507189,-0.5463466726850102,0.0,1.0,1.0,1.0,-0.1179271321515482,0.6101643131658269
primary_heldout_data_cifar10lt_resnet18,primary_heldout_data,ResNet18 CIFAR-10-LT held-out data,10000,10000,early_layer_prior,baseline,21,-0.8116883116883117,-0.9256546472457367,-0.5626934701156159,-0.7429472761814123,-0.8961305514855498,-0.43157756177228485,0.0,,1.0,,-0.1179271321515482,0.6101643131658269
primary_heldout_data_cifar10lt_resnet18,primary_heldout_data,ResNet18 CIFAR-10-LT held-out data,10000,10000,legacy_scaled_jvp_ratio,baseline,21,0.5844155844155844,0.1722169662782016,0.8224474955474993,0.7612304239208463,0.46521200643614263,0.9041177449812715,1.0,1.0,1.0,1.0,-0.1179271321515482,0.6101643131658269
primary_heldout_data_cifar10lt_resnet18,primary_heldout_data,ResNet18 CIFAR-10-LT held-out data,10000,10000,theory_sign_composite,baseline,21,-0.5779220779220778,-0.819248943608926,-0.16268651142831578,-0.6540787305285358,-0.8558404693903533,-0.2795575623118147,0.0,,1.0,,-0.1179271321515482,0.6101643131658269
primary_heldout_data_cifar10lt_resnet18,primary_heldout_data,ResNet18 CIFAR-10-LT held-out data,10000,10000,source_observed_drift_positive_control,positive_control,21,0.022077922077922082,-0.440709163018647,0.4755930180792036,0.02146512063775524,-0.44120304403657146,0.4751184622106708,0.0,1.0,1.0,1.0,-0.1179271321515482,0.6101643131658269
