seed,state_source,trajectory_step,direction,warmup_steps,tail_eval_examples,tail_accuracy_before,tail_positive_margin_fraction_before,tail_output_drift_sq_ratio_vs_fro,centered_tail_output_drift_sq_ratio_vs_fro,margin_delta_sq_ratio_vs_fro,tail_output_drift_sq_ratio_vs_polar_grad,actual_head_loss_decrease_diff_vs_fro,tail_loss_increase_diff_vs_fro,tail_accuracy_drop_diff_vs_fro,tail_margin_drop_diff_vs_fro,actual_head_gain_relative_error_diff_vs_fro,direction_cosine_to_polar_grad,gradient_momentum_cosine,alignment_ratio_to_polar_grad,update_fro_norm_ratio_vs_fro,update_op_norm_ratio_vs_fro,mean_matrix_gradient_nuclear_rank,mean_matrix_update_nuclear_rank,less_tail_drift_than_fro,less_tail_drift_than_polar_grad,tail_prediction_changed_fraction,tail_margin_certified_preserved_fraction
0,ns_muon_matrix_trajectory,2,polar_grad,5000,2000,0.363,0.363,0.3351561436247752,0.3356133720334677,0.35252534869001867,1.0,2.086162567138672e-07,0.0005054473876953125,0.0,0.000630497932434082,-0.00021220458280048378,1.0,0.7978162371848059,1.0,2.823016605770391,0.1337868417805249,31.219109777022215,210.23809510642045,True,False,0.0005,0.9986225895316805
0,ns_muon_matrix_trajectory,2,polar_momentum,5000,2000,0.363,0.363,0.4905101007607332,0.49135133710776513,0.4941692924287253,1.4635271054732173,-4.416704177856445e-05,0.0003495216369628906,0.0,0.0004652738571166992,0.0449267416729027,0.4987267048378933,0.7978162371848059,0.6708152125404279,4.208340700656569,0.19943968230222653,31.219109777022215,210.23809510669747,True,False,0.0005,0.997245179063361
0,ns_muon_matrix_trajectory,2,ns_momentum,5000,2000,0.363,0.363,0.8530967510512392,0.8544830945589256,0.8582648383559789,2.545371067422012,-2.8446316719055176e-05,6.341934204101562e-05,0.0,0.00012159347534179688,0.028935610611866145,0.382047922096781,0.7978162371848059,0.3292543210699656,2.0543069570908123,0.4062722974076926,31.219109777022215,101.75236191779918,True,False,0.001,0.9958677685950413
1,adamw_matrix_trajectory,0,polar_grad,5000,2000,0.3115,0.3115,0.20543844481949922,0.20485735696207105,0.19897853241218455,1.0,0.00011169910430908203,0.002110004425048828,0.0005000000000000004,0.002663135528564453,0.04506170375560686,1.0000000000000002,0.9999999811544484,1.0,3.355311244476362,0.1688277765799067,22.230628885872974,210.23809510465685,True,False,0.0015,0.9951845906902087
1,adamw_matrix_trajectory,0,polar_momentum,5000,2000,0.3115,0.3115,0.20552404970053714,0.2049421423090207,0.1991520621213628,1.0004166935799828,0.00011071562767028809,0.0021097660064697266,0.0005000000000000004,0.0026627779006958008,0.04466494916010659,0.9999308566813725,0.9999999811544484,0.9999995517295245,3.355312777403655,0.16882656541354824,22.230628885872974,210.23809510601228,True,False,0.0015,0.9935794542536115
1,adamw_matrix_trajectory,0,ns_momentum,5000,2000,0.3115,0.3115,0.43226623978216716,0.4313788875945271,0.4294379404162598,2.1041156155653424,3.719329833984375e-05,0.0012347698211669922,0.0,0.0015944242477416992,0.01500453742982854,0.644256173556759,0.9999999811544484,0.4650047038447776,1.5928352628642601,0.36301582991512027,22.230628885872974,97.676395438384,True,False,0.0005,0.9935794542536115
1,adamw_matrix_trajectory,1,polar_grad,5000,2000,0.005,0.005,0.5648811181791588,0.5721898024952402,0.5529686378960107,1.0,-0.000152587890625,0.01952362060546875,0.0,0.019880294799804688,0.0019995454783184588,1.0,0.9955115516782846,1.0,6.7175697408877,0.2253496567717059,6.532307792446271,210.23809510405658,True,False,0.004,0.9
1,adamw_matrix_trajectory,1,polar_momentum,5000,2000,0.005,0.005,0.5747629955904606,0.586039784231944,0.5654421516841768,1.017493729376466,-0.0002269744873046875,0.018995285034179688,0.0,0.019323348999023438,0.002974323898998709,0.8226564484262286,0.9955115516782846,0.9714836567381573,6.914765517589525,0.2319676363571463,6.532307792446271,210.2380951043523,True,False,0.004,0.9
1,adamw_matrix_trajectory,1,ns_momentum,5000,2000,0.005,0.005,0.9060620890566887,0.9203190925340401,0.851313530665172,1.6039872105785635,-0.0003337860107421875,0.005962371826171875,0.0,0.0060901641845703125,0.004374005733821631,0.40345751725439755,0.9955115516782846,0.5651223645461344,1.7282005679412666,0.39870310481067317,6.532307792446271,42.37673070357034,True,False,0.0045000000000000005,0.9
1,adamw_matrix_trajectory,2,polar_grad,5000,2000,0.0345,0.0345,0.6073924271684986,0.6194190085436926,0.6263014632433573,1.0,0.0009002685546875,0.008785247802734375,0.0,0.009411811828613281,0.020116620995828144,1.0000000000000002,0.5997876266528577,1.0,6.4472565938218835,0.2608320230941262,5.667081514633658,210.23809510235836,True,False,0.006500000000000001,0.9710144927536232
