seed,geometry,parameter,shape,gradient_nuclear_rank,update_nuclear_rank,warmup_steps
7,frobenius,layer3.0.conv1.weight,256x128x3x3,35.60811473585661,35.608477601504596,250
7,frobenius,layer3.0.conv2.weight,256x256x3x3,39.497088083072065,39.496128617848235,250
7,frobenius,layer3.0.downsample.0.weight,256x128x1x1,15.874481367526792,15.874716739157233,250
7,frobenius,layer3.1.conv1.weight,256x256x3x3,36.781949583158024,36.781609893845825,250
7,frobenius,layer3.1.conv2.weight,256x256x3x3,28.293381614189506,28.29326079891322,250
7,frobenius,layer4.0.conv1.weight,512x256x3x3,28.048610030333176,28.049312518977775,250
7,frobenius,layer4.0.conv2.weight,512x512x3x3,36.166148785918935,36.165292385903314,250
7,frobenius,layer4.0.downsample.0.weight,512x256x1x1,15.052820962443967,15.053562851044102,250
7,frobenius,layer4.1.conv1.weight,512x512x3x3,34.45457490304758,34.45537238028701,250
7,frobenius,layer4.1.conv2.weight,512x512x3x3,31.622930924077043,31.62236901050166,250
7,frobenius,fc.weight,100x512,14.90370188040514,14.903738984607099,250
7,spectral,conv1.weight,64x3x3x3,3.429620810714517,26.9999999998832,250
7,spectral,layer1.0.conv1.weight,64x64x3x3,12.4987922475703,63.99999999803294,250
7,spectral,layer1.0.conv2.weight,64x64x3x3,19.668786191513075,63.99999999786218,250
7,spectral,layer1.1.conv1.weight,64x64x3x3,16.721044357848115,63.99999999761506,250
7,spectral,layer1.1.conv2.weight,64x64x3x3,17.990337178449362,63.99999999858504,250
7,spectral,layer2.0.conv1.weight,128x64x3x3,19.762676947536587,127.99999995064753,250
7,spectral,layer2.0.conv2.weight,128x128x3x3,30.5693872906103,127.99999994717157,250
7,spectral,layer2.0.downsample.0.weight,128x64x1x1,11.736408971830718,63.999999997984744,250
7,spectral,layer2.1.conv1.weight,128x128x3x3,29.45198921271362,127.99999995616763,250
7,spectral,layer2.1.conv2.weight,128x128x3x3,24.858239924629174,127.99999994409588,250
7,spectral,layer3.0.conv1.weight,256x128x3x3,35.60811473585661,255.99999990543807,250
7,spectral,layer3.0.conv2.weight,256x256x3x3,39.497088083072065,255.99999989704997,250
7,spectral,layer3.0.downsample.0.weight,256x128x1x1,15.874481367526792,127.99999995055099,250
7,spectral,layer3.1.conv1.weight,256x256x3x3,36.781949583158024,255.99999990598369,250
7,spectral,layer3.1.conv2.weight,256x256x3x3,28.293381614189506,255.99999988626143,250
7,spectral,layer4.0.conv1.weight,512x256x3x3,28.048610030333176,511.9999994466518,250
7,spectral,layer4.0.conv2.weight,512x512x3x3,36.166148785918935,511.9999994959749,250
7,spectral,layer4.0.downsample.0.weight,512x256x1x1,15.052820962443967,255.9999999005796,250
7,spectral,layer4.1.conv1.weight,512x512x3x3,34.45457490304758,511.99999947992296,250
7,spectral,layer4.1.conv2.weight,512x512x3x3,31.622930924077043,511.99999948330446,250
7,spectral,fc.weight,100x512,14.90370188040514,99.99999999480397,250
8,frobenius,conv1.weight,64x3x3x3,5.007433168770675,5.007432618365519,250
8,frobenius,layer1.0.conv1.weight,64x64x3x3,9.791777367617215,9.791772993906115,250
8,frobenius,layer1.0.conv2.weight,64x64x3x3,13.463473818976139,13.4633344395693,250
8,frobenius,layer1.1.conv1.weight,64x64x3x3,11.858703902329273,11.858708301359144,250
8,frobenius,layer1.1.conv2.weight,64x64x3x3,13.152051621404224,13.152067703688774,250
8,frobenius,layer2.0.conv1.weight,128x64x3x3,15.63435292366262,15.63461551434819,250
8,frobenius,layer2.0.conv2.weight,128x128x3x3,21.44962406350749,21.449607997077077,250
8,frobenius,layer2.0.downsample.0.weight,128x64x1x1,9.115940462464717,9.115941555462456,250
8,frobenius,layer2.1.conv1.weight,128x128x3x3,24.769086743388325,24.769319889346253,250
8,frobenius,layer2.1.conv2.weight,128x128x3x3,19.782389037474573,19.782400059173423,250
8,frobenius,layer3.0.conv1.weight,256x128x3x3,26.289913093545703,26.29041218713676,250
8,frobenius,layer3.0.conv2.weight,256x256x3x3,29.184981064024967,29.184914869187686,250
8,frobenius,layer3.0.downsample.0.weight,256x128x1x1,12.317356789131498,12.3172900365325,250
8,frobenius,layer3.1.conv1.weight,256x256x3x3,26.006824752778154,26.00639834358034,250
8,frobenius,layer3.1.conv2.weight,256x256x3x3,19.880685417202812,19.88097407417834,250
8,frobenius,layer4.0.conv1.weight,512x256x3x3,18.7945389298278,18.794557542691336,250
8,frobenius,layer4.0.conv2.weight,512x512x3x3,22.55486955647154,22.555304586122894,250
8,frobenius,layer4.0.downsample.0.weight,512x256x1x1,10.072880912700532,10.073048876919534,250
8,frobenius,layer4.1.conv1.weight,512x512x3x3,20.791195093390126,20.791863276545282,250
8,frobenius,layer4.1.conv2.weight,512x512x3x3,22.44364583162591,22.443389708812223,250
8,frobenius,fc.weight,100x512,11.897965224687315,11.897888148797895,250
8,spectral,conv1.weight,64x3x3x3,5.007433168770675,26.99999999988086,250
8,spectral,layer1.0.conv1.weight,64x64x3x3,9.791777367617215,63.9999999979207,250
8,spectral,layer1.0.conv2.weight,64x64x3x3,13.463473818976139,63.999999998245585,250
8,spectral,layer1.1.conv1.weight,64x64x3x3,11.858703902329273,63.99999999803996,250
8,spectral,layer1.1.conv2.weight,64x64x3x3,13.152051621404224,63.9999999981697,250
8,spectral,layer2.0.conv1.weight,128x64x3x3,15.63435292366262,127.99999995001481,250
8,spectral,layer2.0.conv2.weight,128x128x3x3,21.44962406350749,127.99999994310494,250
8,spectral,layer2.0.downsample.0.weight,128x64x1x1,9.115940462464717,63.999999998491866,250
8,spectral,layer2.1.conv1.weight,128x128x3x3,24.769086743388325,127.99999995472926,250
8,spectral,layer2.1.conv2.weight,128x128x3x3,19.782389037474573,127.99999995092108,250
8,spectral,layer3.0.conv1.weight,256x128x3x3,26.289913093545703,255.9999999028632,250
8,spectral,layer3.0.conv2.weight,256x256x3x3,29.184981064024967,255.9999999018927,250
8,spectral,layer3.0.downsample.0.weight,256x128x1x1,12.317356789131498,127.99999994546495,250
8,spectral,layer3.1.conv1.weight,256x256x3x3,26.006824752778154,255.9999998969075,250
8,spectral,layer3.1.conv2.weight,256x256x3x3,19.880685417202812,255.99999990646413,250
8,spectral,layer4.0.conv1.weight,512x256x3x3,18.7945389298278,511.9999994674092,250
8,spectral,layer4.0.conv2.weight,512x512x3x3,22.55486955647154,511.99999952554384,250
8,spectral,layer4.0.downsample.0.weight,512x256x1x1,10.072880912700532,255.9999999017659,250
8,spectral,layer4.1.conv1.weight,512x512x3x3,20.791195093390126,511.99999947172944,250
8,spectral,layer4.1.conv2.weight,512x512x3x3,22.44364583162591,511.999999505948,250
8,spectral,fc.weight,100x512,11.897965224687315,99.99999999359727,250
9,frobenius,conv1.weight,64x3x3x3,3.976613273614164,3.976596680164113,250
9,frobenius,layer1.0.conv1.weight,64x64x3x3,12.651699802533429,12.651713360839361,250
9,frobenius,layer1.0.conv2.weight,64x64x3x3,12.646206545133653,12.646258658202028,250
9,frobenius,layer1.1.conv1.weight,64x64x3x3,11.459819623740563,11.45982259477256,250
9,frobenius,layer1.1.conv2.weight,64x64x3x3,10.460625336712175,10.460646865961818,250
9,frobenius,layer2.0.conv1.weight,128x64x3x3,13.251498316102126,13.25146503069258,250
9,frobenius,layer2.0.conv2.weight,128x128x3x3,18.129699617416648,18.12958868418724,250
9,frobenius,layer2.0.downsample.0.weight,128x64x1x1,7.410349093786236,7.410359398626199,250
9,frobenius,layer2.1.conv1.weight,128x128x3x3,15.221301172636673,15.221355861157573,250
9,frobenius,layer2.1.conv2.weight,128x128x3x3,12.484012258749637,12.483994121175346,250
9,frobenius,layer3.0.conv1.weight,256x128x3x3,16.600175835021208,16.60005323552069,250
9,frobenius,layer3.0.conv2.weight,256x256x3x3,18.43218398683405,18.432244114924746,250
9,frobenius,layer3.0.downsample.0.weight,256x128x1x1,8.322442739860675,8.322465200411534,250
9,frobenius,layer3.1.conv1.weight,256x256x3x3,17.778490393422597,17.778835854432934,250
9,frobenius,layer3.1.conv2.weight,256x256x3x3,14.750578914177204,14.750453197374304,250
9,frobenius,layer4.0.conv1.weight,512x256x3x3,14.88531093678129,14.885027898835224,250
9,frobenius,layer4.0.conv2.weight,512x512x3x3,18.255559917580033,18.25543365102706,250
9,frobenius,layer4.0.downsample.0.weight,512x256x1x1,8.535528597243209,8.535519828289674,250
9,frobenius,layer4.1.conv1.weight,512x512x3x3,18.85512910396897,18.855586973199397,250
9,frobenius,layer4.1.conv2.weight,512x512x3x3,19.104810577073533,19.104683564670577,250
9,frobenius,fc.weight,100x512,10.626956408798302,10.626936410938091,250
9,spectral,conv1.weight,64x3x3x3,3.976613273614164,26.999999999893046,250
9,spectral,layer1.0.conv1.weight,64x64x3x3,12.651699802533429,63.99999999847272,250
9,spectral,layer1.0.conv2.weight,64x64x3x3,12.646206545133653,63.999999997828446,250
9,spectral,layer1.1.conv1.weight,64x64x3x3,11.459819623740563,63.99999999795842,250
9,spectral,layer1.1.conv2.weight,64x64x3x3,10.460625336712175,63.99999999847681,250
9,spectral,layer2.0.conv1.weight,128x64x3x3,13.251498316102126,127.99999994661175,250
9,spectral,layer2.0.conv2.weight,128x128x3x3,18.129699617416648,127.99999995062295,250
9,spectral,layer2.0.downsample.0.weight,128x64x1x1,7.410349093786236,63.99999999864522,250
9,spectral,layer2.1.conv1.weight,128x128x3x3,15.221301172636673,127.99999994642292,250
9,spectral,layer2.1.conv2.weight,128x128x3x3,12.484012258749637,127.99999994276901,250
9,spectral,layer3.0.conv1.weight,256x128x3x3,16.600175835021208,255.99999989715633,250
9,spectral,layer3.0.conv2.weight,256x256x3x3,18.43218398683405,255.99999989253027,250
9,spectral,layer3.0.downsample.0.weight,256x128x1x1,8.322442739860675,127.99999994509461,250
9,spectral,layer3.1.conv1.weight,256x256x3x3,17.778490393422597,255.99999990200072,250
9,spectral,layer3.1.conv2.weight,256x256x3x3,14.750578914177204,255.99999989049203,250
9,spectral,layer4.0.conv1.weight,512x256x3x3,14.88531093678129,511.9999994779955,250
9,spectral,layer4.0.conv2.weight,512x512x3x3,18.255559917580033,511.99999947995144,250
9,spectral,layer4.0.downsample.0.weight,512x256x1x1,8.535528597243209,255.99999989752058,250
9,spectral,layer4.1.conv1.weight,512x512x3x3,18.85512910396897,511.99999950053405,250
9,spectral,layer4.1.conv2.weight,512x512x3x3,19.104810577073533,511.9999994760032,250
9,spectral,fc.weight,100x512,10.626956408798302,99.99999999307977,250
0,frobenius,conv1.weight,64x3x3x3,3.9189328246125115,3.9189374343496364,500
0,frobenius,layer1.0.conv1.weight,64x64x3x3,16.184612483977876,16.184597452466697,500
0,frobenius,layer1.0.conv2.weight,64x64x3x3,28.316386463318647,28.316369395758056,500
0,frobenius,layer1.1.conv1.weight,64x64x3x3,24.126237129676785,24.126268818111633,500
0,frobenius,layer1.1.conv2.weight,64x64x3x3,27.251319878184553,27.251263846825903,500
0,frobenius,layer2.0.conv1.weight,128x64x3x3,34.34046128984372,34.34075040230912,500
0,frobenius,layer2.0.conv2.weight,128x128x3x3,46.40451423302535,46.40424146324559,500
0,frobenius,layer2.0.downsample.0.weight,128x64x1x1,16.413206024084836,16.413114542159665,500
0,frobenius,layer2.1.conv1.weight,128x128x3x3,45.209757118415524,45.20961901896057,500
0,frobenius,layer2.1.conv2.weight,128x128x3x3,40.24083683948469,40.24043252963275,500
0,frobenius,layer3.0.conv1.weight,256x128x3x3,54.00783420556984,54.00851397233046,500
0,frobenius,layer3.0.conv2.weight,256x256x3x3,59.601000184976755,59.60012900205119,500
0,frobenius,layer3.0.downsample.0.weight,256x128x1x1,23.723194733854267,23.723018582980416,500
0,frobenius,layer3.1.conv1.weight,256x256x3x3,58.53232525763153,58.53249850620439,500
0,frobenius,layer3.1.conv2.weight,256x256x3x3,39.41975647239075,39.41953987650198,500
0,frobenius,layer4.0.conv1.weight,512x256x3x3,26.185809097867896,26.18594647894376,500
0,frobenius,layer4.0.conv2.weight,512x512x3x3,29.039473829024445,29.039876509594105,500
0,frobenius,layer4.0.downsample.0.weight,512x256x1x1,13.869633620077739,13.869421232376283,500
0,frobenius,layer4.1.conv1.weight,512x512x3x3,23.290168267900015,23.291821939282315,500
0,frobenius,layer4.1.conv2.weight,512x512x3x3,22.477656384469675,22.477448544840108,500
0,frobenius,fc.weight,100x512,11.731389904299471,11.731398989059256,500
0,spectral,conv1.weight,64x3x3x3,3.9189328246125115,26.999999999859607,500
0,spectral,layer1.0.conv1.weight,64x64x3x3,16.184612483977876,63.99999999781925,500
0,spectral,layer1.0.conv2.weight,64x64x3x3,28.316386463318647,63.99999999847182,500
0,spectral,layer1.1.conv1.weight,64x64x3x3,24.126237129676785,63.99999999841143,500
0,spectral,layer1.1.conv2.weight,64x64x3x3,27.251319878184553,63.9999999983905,500
0,spectral,layer2.0.conv1.weight,128x64x3x3,34.34046128984372,127.99999994638156,500
0,spectral,layer2.0.conv2.weight,128x128x3x3,46.40451423302535,127.99999995328145,500
0,spectral,layer2.0.downsample.0.weight,128x64x1x1,16.413206024084836,63.99999999821111,500
0,spectral,layer2.1.conv1.weight,128x128x3x3,45.209757118415524,127.99999995385886,500
0,spectral,layer2.1.conv2.weight,128x128x3x3,40.24083683948469,127.99999995342093,500
0,spectral,layer3.0.conv1.weight,256x128x3x3,54.00783420556984,255.99999990571987,500
0,spectral,layer3.0.conv2.weight,256x256x3x3,59.601000184976755,255.99999988416042,500
0,spectral,layer3.0.downsample.0.weight,256x128x1x1,23.723194733854267,127.99999995142758,500
0,spectral,layer3.1.conv1.weight,256x256x3x3,58.53232525763153,255.9999999066076,500
0,spectral,layer3.1.conv2.weight,256x256x3x3,39.41975647239075,255.99999989371207,500
0,spectral,layer4.0.conv1.weight,512x256x3x3,26.185809097867896,511.99999950584095,500
0,spectral,layer4.0.conv2.weight,512x512x3x3,29.039473829024445,511.9999995161611,500
0,spectral,layer4.0.downsample.0.weight,512x256x1x1,13.869633620077739,255.99999992026895,500
0,spectral,layer4.1.conv1.weight,512x512x3x3,23.290168267900015,511.99999951282683,500
0,spectral,layer4.1.conv2.weight,512x512x3x3,22.477656384469675,511.9999994769705,500
0,spectral,fc.weight,100x512,11.731389904299471,99.99999999370979,500
1,frobenius,conv1.weight,64x3x3x3,4.259943255309397,4.259945404867229,500
1,frobenius,layer1.0.conv1.weight,64x64x3x3,13.166004171039488,13.166009238446449,500
1,frobenius,layer1.0.conv2.weight,64x64x3x3,19.010503201708502,19.010354566642313,500
1,frobenius,layer1.1.conv1.weight,64x64x3x3,19.129041911558996,19.12901059630626,500
1,frobenius,layer1.1.conv2.weight,64x64x3x3,23.373477438977357,23.37348674190472,500
1,frobenius,layer2.0.conv1.weight,128x64x3x3,28.209496737716716,28.209134613116273,500
1,frobenius,layer2.0.conv2.weight,128x128x3x3,37.82403303055658,37.82409608328359,500
1,frobenius,layer2.0.downsample.0.weight,128x64x1x1,14.445290521619619,14.445246947431338,500
1,frobenius,layer2.1.conv1.weight,128x128x3x3,40.12992410815591,40.1300940182153,500
1,frobenius,layer2.1.conv2.weight,128x128x3x3,30.49363701596395,30.493772599936374,500
1,frobenius,layer3.0.conv1.weight,256x128x3x3,36.34417408016489,36.343730703371115,500
1,frobenius,layer3.0.conv2.weight,256x256x3x3,37.97193305431528,37.97158272580865,500
1,frobenius,layer3.0.downsample.0.weight,256x128x1x1,14.994178874695677,14.994150912915883,500
1,frobenius,layer3.1.conv1.weight,256x256x3x3,31.718109966660883,31.71765991968405,500
1,frobenius,layer3.1.conv2.weight,256x256x3x3,24.45231775624699,24.452391693111252,500
1,frobenius,layer4.0.conv1.weight,512x256x3x3,19.973809071985983,19.974088008343156,500
1,frobenius,layer4.0.conv2.weight,512x512x3x3,24.736097236463507,24.735739526153647,500
1,frobenius,layer4.0.downsample.0.weight,512x256x1x1,11.617859003432693,11.618113588323698,500
1,frobenius,layer4.1.conv1.weight,512x512x3x3,20.532203722795803,20.531907905843095,500
1,frobenius,layer4.1.conv2.weight,512x512x3x3,19.31225289721239,19.31215093466494,500
1,frobenius,fc.weight,100x512,10.593608603799595,10.593609136391317,500
1,spectral,conv1.weight,64x3x3x3,4.259943255309397,26.99999999978831,500
1,spectral,layer1.0.conv1.weight,64x64x3x3,13.166004171039488,63.999999998014395,500
1,spectral,layer1.0.conv2.weight,64x64x3x3,19.010503201708502,63.999999997869935,500
1,spectral,layer1.1.conv1.weight,64x64x3x3,19.129041911558996,63.99999999834432,500
1,spectral,layer1.1.conv2.weight,64x64x3x3,23.373477438977357,63.99999999836654,500
1,spectral,layer2.0.conv1.weight,128x64x3x3,28.209496737716716,127.99999994201163,500
1,spectral,layer2.0.conv2.weight,128x128x3x3,37.82403303055658,127.99999994430772,500
1,spectral,layer2.0.downsample.0.weight,128x64x1x1,14.445290521619619,63.999999998692445,500
1,spectral,layer2.1.conv1.weight,128x128x3x3,40.12992410815591,127.99999994991997,500
1,spectral,layer2.1.conv2.weight,128x128x3x3,30.49363701596395,127.99999994615696,500
1,spectral,layer3.0.conv1.weight,256x128x3x3,36.34417408016489,255.99999989520396,500
1,spectral,layer3.0.conv2.weight,256x256x3x3,37.97193305431528,255.99999990096308,500
1,spectral,layer3.0.downsample.0.weight,256x128x1x1,14.994178874695677,127.99999995243586,500
1,spectral,layer3.1.conv1.weight,256x256x3x3,31.718109966660883,255.99999990221292,500
1,spectral,layer3.1.conv2.weight,256x256x3x3,24.45231775624699,255.99999990111658,500
1,spectral,layer4.0.conv1.weight,512x256x3x3,19.973809071985983,511.99999952256707,500
1,spectral,layer4.0.conv2.weight,512x512x3x3,24.736097236463507,511.999999483018,500
1,spectral,layer4.0.downsample.0.weight,512x256x1x1,11.617859003432693,255.99999990002905,500
1,spectral,layer4.1.conv1.weight,512x512x3x3,20.532203722795803,511.99999949915946,500
1,spectral,layer4.1.conv2.weight,512x512x3x3,19.31225289721239,511.99999945331047,500
1,spectral,fc.weight,100x512,10.593608603799595,99.9999999948156,500
2,frobenius,conv1.weight,64x3x3x3,3.851816615019285,3.8518234803578184,500
2,frobenius,layer1.0.conv1.weight,64x64x3x3,15.53668287376923,15.53674178714145,500
2,frobenius,layer1.0.conv2.weight,64x64x3x3,24.36567973976766,24.365715529967094,500
2,frobenius,layer1.1.conv1.weight,64x64x3x3,26.222247793259434,26.222139030880708,500
2,frobenius,layer1.1.conv2.weight,64x64x3x3,27.44643526272537,27.446316339724767,500
2,frobenius,layer2.0.conv1.weight,128x64x3x3,33.839962903941014,33.83996406226517,500
2,frobenius,layer2.0.conv2.weight,128x128x3x3,49.16860363250526,49.16921763380549,500
2,frobenius,layer2.0.downsample.0.weight,128x64x1x1,18.992134876922314,18.992092302843552,500
2,frobenius,layer2.1.conv1.weight,128x128x3x3,49.356447887246155,49.356188276110416,500
2,frobenius,layer2.1.conv2.weight,128x128x3x3,43.055414122415016,43.05543648886095,500
2,frobenius,layer3.0.conv1.weight,256x128x3x3,59.14721366217484,59.14734874807071,500
2,frobenius,layer3.0.conv2.weight,256x256x3x3,62.380452822312115,62.38015140705355,500
2,frobenius,layer3.0.downsample.0.weight,256x128x1x1,24.367947765421942,24.367693120430783,500
2,frobenius,layer3.1.conv1.weight,256x256x3x3,58.47456598692242,58.475839814412275,500
2,frobenius,layer3.1.conv2.weight,256x256x3x3,37.39035238965497,37.38968537281604,500
2,frobenius,layer4.0.conv1.weight,512x256x3x3,27.980262421186335,27.981623828699334,500
2,frobenius,layer4.0.conv2.weight,512x512x3x3,32.447461618194744,32.447476031445476,500
2,frobenius,layer4.0.downsample.0.weight,512x256x1x1,14.692061548054275,14.692313238341887,500
2,frobenius,layer4.1.conv1.weight,512x512x3x3,24.890933656943577,24.891340883343542,500
2,frobenius,layer4.1.conv2.weight,512x512x3x3,22.847368516778793,22.848574661721745,500
2,frobenius,fc.weight,100x512,14.008947491895537,14.00898910026334,500
2,spectral,conv1.weight,64x3x3x3,3.851816615019285,26.999999999846406,500
2,spectral,layer1.0.conv1.weight,64x64x3x3,15.53668287376923,63.999999998089976,500
2,spectral,layer1.0.conv2.weight,64x64x3x3,24.36567973976766,63.999999998019206,500
2,spectral,layer1.1.conv1.weight,64x64x3x3,26.222247793259434,63.99999999735432,500
2,spectral,layer1.1.conv2.weight,64x64x3x3,27.44643526272537,63.999999998392916,500
2,spectral,layer2.0.conv1.weight,128x64x3x3,33.839962903941014,127.99999994776738,500
2,spectral,layer2.0.conv2.weight,128x128x3x3,49.16860363250526,127.99999994734743,500
2,spectral,layer2.0.downsample.0.weight,128x64x1x1,18.992134876922314,63.99999999829347,500
2,spectral,layer2.1.conv1.weight,128x128x3x3,49.356447887246155,127.99999994322694,500
2,spectral,layer2.1.conv2.weight,128x128x3x3,43.055414122415016,127.99999994759845,500
2,spectral,layer3.0.conv1.weight,256x128x3x3,59.14721366217484,255.99999991366178,500
2,spectral,layer3.0.conv2.weight,256x256x3x3,62.380452822312115,255.99999991364925,500
2,spectral,layer3.0.downsample.0.weight,256x128x1x1,24.367947765421942,127.99999994783325,500
2,spectral,layer3.1.conv1.weight,256x256x3x3,58.47456598692242,255.9999999069763,500
2,spectral,layer3.1.conv2.weight,256x256x3x3,37.39035238965497,255.99999989786693,500
2,spectral,layer4.0.conv1.weight,512x256x3x3,27.980262421186335,511.9999994696396,500
2,spectral,layer4.0.conv2.weight,512x512x3x3,32.447461618194744,511.99999947484287,500
2,spectral,layer4.0.downsample.0.weight,512x256x1x1,14.692061548054275,255.99999990751576,500
2,spectral,layer4.1.conv1.weight,512x512x3x3,24.890933656943577,511.9999995339616,500
2,spectral,layer4.1.conv2.weight,512x512x3x3,22.847368516778793,511.99999946394826,500
2,spectral,fc.weight,100x512,14.008947491895537,99.99999999601577,500
3,frobenius,conv1.weight,64x3x3x3,4.698851897687829,4.698834652698111,500
3,frobenius,layer1.0.conv1.weight,64x64x3x3,15.340192637534559,15.340243117840323,500
3,frobenius,layer1.0.conv2.weight,64x64x3x3,25.991393829237126,25.99135912857566,500
3,frobenius,layer1.1.conv1.weight,64x64x3x3,24.101592883237593,24.10146300063998,500
3,frobenius,layer1.1.conv2.weight,64x64x3x3,30.41294988595317,30.41303515171276,500
3,frobenius,layer2.0.conv1.weight,128x64x3x3,41.388421602640264,41.38860920989364,500
3,frobenius,layer2.0.conv2.weight,128x128x3x3,53.163796858547734,53.164232053800156,500
3,frobenius,layer2.0.downsample.0.weight,128x64x1x1,20.230436244049272,20.230481105147234,500
3,frobenius,layer2.1.conv1.weight,128x128x3x3,49.63281133026987,49.633362552371395,500
3,frobenius,layer2.1.conv2.weight,128x128x3x3,45.0119797167504,45.011544336941135,500
3,frobenius,layer3.0.conv1.weight,256x128x3x3,65.76638446455932,65.76559428027772,500
3,frobenius,layer3.0.conv2.weight,256x256x3x3,65.69633512738187,65.69494400196456,500
3,frobenius,layer3.0.downsample.0.weight,256x128x1x1,26.294460630478305,26.294433410771887,500
3,frobenius,layer3.1.conv1.weight,256x256x3x3,60.56600016850991,60.566045209344715,500
3,frobenius,layer3.1.conv2.weight,256x256x3x3,40.97580433860798,40.97518174096149,500
3,frobenius,layer4.0.conv1.weight,512x256x3x3,26.704576055349595,26.70484329989286,500
3,frobenius,layer4.0.conv2.weight,512x512x3x3,29.76048030069605,29.759931709538996,500
3,frobenius,layer4.0.downsample.0.weight,512x256x1x1,14.00621078475419,14.006010726613805,500
3,frobenius,layer4.1.conv1.weight,512x512x3x3,23.2436539296965,23.243363415503993,500
3,frobenius,layer4.1.conv2.weight,512x512x3x3,19.843221488637795,19.843468354669827,500
3,frobenius,fc.weight,100x512,10.154315021952907,10.15432601023131,500
3,spectral,conv1.weight,64x3x3x3,4.698851897687829,26.99999999989006,500
3,spectral,layer1.0.conv1.weight,64x64x3x3,15.340192637534559,63.999999997944506,500
3,spectral,layer1.0.conv2.weight,64x64x3x3,25.991393829237126,63.9999999982213,500
3,spectral,layer1.1.conv1.weight,64x64x3x3,24.101592883237593,63.99999999845316,500
3,spectral,layer1.1.conv2.weight,64x64x3x3,30.41294988595317,63.999999998414886,500
3,spectral,layer2.0.conv1.weight,128x64x3x3,41.388421602640264,127.99999995186991,500
3,spectral,layer2.0.conv2.weight,128x128x3x3,53.163796858547734,127.99999996389498,500
3,spectral,layer2.0.downsample.0.weight,128x64x1x1,20.230436244049272,63.999999997911466,500
3,spectral,layer2.1.conv1.weight,128x128x3x3,49.63281133026987,127.99999995065018,500
3,spectral,layer2.1.conv2.weight,128x128x3x3,45.0119797167504,127.9999999471057,500
3,spectral,layer3.0.conv1.weight,256x128x3x3,65.76638446455932,255.99999989930672,500
3,spectral,layer3.0.conv2.weight,256x256x3x3,65.69633512738187,255.99999990322485,500
3,spectral,layer3.0.downsample.0.weight,256x128x1x1,26.294460630478305,127.9999999442425,500
3,spectral,layer3.1.conv1.weight,256x256x3x3,60.56600016850991,255.99999990142564,500
3,spectral,layer3.1.conv2.weight,256x256x3x3,40.97580433860798,255.99999988800525,500
3,spectral,layer4.0.conv1.weight,512x256x3x3,26.704576055349595,511.99999948416297,500
3,spectral,layer4.0.conv2.weight,512x512x3x3,29.76048030069605,511.9999994971492,500
3,spectral,layer4.0.downsample.0.weight,512x256x1x1,14.00621078475419,255.99999988272472,500
3,spectral,layer4.1.conv1.weight,512x512x3x3,23.2436539296965,511.9999995026149,500
3,spectral,layer4.1.conv2.weight,512x512x3x3,19.843221488637795,511.99999950346734,500
3,spectral,fc.weight,100x512,10.154315021952907,99.99999999528333,500
4,frobenius,conv1.weight,64x3x3x3,4.977304424263076,4.977299351933071,500
4,frobenius,layer1.0.conv1.weight,64x64x3x3,16.662743276409103,16.662816080831295,500
4,frobenius,layer1.0.conv2.weight,64x64x3x3,21.425068130021973,21.42509475469163,500
4,frobenius,layer1.1.conv1.weight,64x64x3x3,18.9809002710477,18.980798671000258,500
4,frobenius,layer1.1.conv2.weight,64x64x3x3,20.40453442411064,20.40455915319182,500
4,frobenius,layer2.0.conv1.weight,128x64x3x3,26.098793503434404,26.0989596900672,500
4,frobenius,layer2.0.conv2.weight,128x128x3x3,33.33123530315208,33.33149125032872,500
4,frobenius,layer2.0.downsample.0.weight,128x64x1x1,12.775069064615945,12.775106067114681,500
4,frobenius,layer2.1.conv1.weight,128x128x3x3,43.02073684790383,43.020911367547455,500
4,frobenius,layer2.1.conv2.weight,128x128x3x3,28.716202540788565,28.716271327313937,500
4,frobenius,layer3.0.conv1.weight,256x128x3x3,35.880332934992836,35.88016476435887,500
4,frobenius,layer3.0.conv2.weight,256x256x3x3,35.35823810762979,35.35864296255606,500
4,frobenius,layer3.0.downsample.0.weight,256x128x1x1,14.57117008223412,14.571253488373067,500
4,frobenius,layer3.1.conv1.weight,256x256x3x3,32.800306026003234,32.79984898382157,500
4,frobenius,layer3.1.conv2.weight,256x256x3x3,23.87425406851834,23.874118623246492,500
4,frobenius,layer4.0.conv1.weight,512x256x3x3,21.020444490349423,21.02086636011624,500
4,frobenius,layer4.0.conv2.weight,512x512x3x3,24.948238807326806,24.948253087049473,500
4,frobenius,layer4.0.downsample.0.weight,512x256x1x1,11.702825111224792,11.702898249971003,500
4,frobenius,layer4.1.conv1.weight,512x512x3x3,20.6244710808287,20.62460854091051,500
4,frobenius,layer4.1.conv2.weight,512x512x3x3,19.66128590361526,19.661204461652485,500
4,frobenius,fc.weight,100x512,10.592450259024917,10.592463890257495,500
4,spectral,conv1.weight,64x3x3x3,4.977304424263076,26.9999999998554,500
4,spectral,layer1.0.conv1.weight,64x64x3x3,16.662743276409103,63.99999999843508,500
4,spectral,layer1.0.conv2.weight,64x64x3x3,21.425068130021973,63.999999998311985,500
4,spectral,layer1.1.conv1.weight,64x64x3x3,18.9809002710477,63.999999998342794,500
4,spectral,layer1.1.conv2.weight,64x64x3x3,20.40453442411064,63.999999998295195,500
